"palabra"	"sentimiento"	"lexicon"	"valor"
"impunidad"	0	"syuzhet"	-0.4
"impureza"	0	"syuzhet"	-0.5
"impuro"	0	"syuzhet"	-0.5
"imputación"	0	"syuzhet"	-0.6
"inaccesible"	0	"syuzhet"	-0.8
"inaceptable"	0	"syuzhet"	-0.75
"inactividad"	0	"syuzhet"	-0.6
"inactivo"	0	"syuzhet"	-0.6
"inadecuado"	0	"syuzhet"	-0.8
"inadmisible"	0	"syuzhet"	-0.6
"inadvertido"	0	"syuzhet"	-0.4
"inaguantable"	0	"syuzhet"	-0.75
"inalcanzable"	0	"syuzhet"	-0.8
"inalienable"	0	"syuzhet"	0.25
"inamovible"	0	"syuzhet"	-0.6
"inane"	0	"syuzhet"	-0.5
"inanición"	0	"syuzhet"	-0.75
"inaplicable"	0	"syuzhet"	-0.6
"inapropiado"	0	"syuzhet"	-0.5
"inatención"	0	"syuzhet"	-0.8
"inaudible"	0	"syuzhet"	-0.5
"inauguración"	0	"syuzhet"	0.6
"incalculable"	0	"syuzhet"	-0.25
"incapacidad"	0	"syuzhet"	-0.6
"incapaz"	0	"syuzhet"	-0.5
"incautación"	0	"syuzhet"	-0.6
"incauto"	0	"syuzhet"	-1
"incendiario"	0	"syuzhet"	-0.75
"incendio"	0	"syuzhet"	-0.25
"incertidumbre"	0	"syuzhet"	-0.8
"incesante"	0	"syuzhet"	-0.5
"incesantemente"	0	"syuzhet"	-0.8
"incesto"	0	"syuzhet"	-1
"incestuoso"	0	"syuzhet"	-1
"incidente"	0	"syuzhet"	-0.25
"incierto"	0	"syuzhet"	-0.75
"incineración"	0	"syuzhet"	-0.6
"incisivo"	0	"syuzhet"	0.5
"incitar"	0	"syuzhet"	-0.5
"inclemente"	0	"syuzhet"	-0.5
"inclinación"	0	"syuzhet"	0.5
"inclinado"	0	"syuzhet"	-0.25
"incluido"	0	"syuzhet"	0.6
"incluir"	0	"syuzhet"	0.6
"inclusive"	0	"syuzhet"	0.8
"incluyendo"	0	"syuzhet"	0.6
"incoherente"	0	"syuzhet"	-0.5
"incoloro"	0	"syuzhet"	-0.25
"incómodo"	0	"syuzhet"	-0.5
"incomparable"	0	"syuzhet"	0.4
"incompatible"	0	"syuzhet"	-0.5
"incompetencia"	0	"syuzhet"	-1
"incompetente"	0	"syuzhet"	-0.75
"incompletitud"	0	"syuzhet"	-0.6
"incompleto"	0	"syuzhet"	-0.75
"incomprensible"	0	"syuzhet"	-0.5
"inconcebible"	0	"syuzhet"	-0.75
"inconcluso"	0	"syuzhet"	-0.5
"inconexo"	0	"syuzhet"	-0.6
"incongruente"	0	"syuzhet"	-0.5
"inconsciente"	0	"syuzhet"	-0.5
"inconsecuencia"	0	"syuzhet"	-0.5
"inconsecuente"	0	"syuzhet"	-0.75
"inconstitucional"	0	"syuzhet"	-0.5
"incontestable"	0	"syuzhet"	-0.25
"incontrolable"	0	"syuzhet"	-1
"inconveniente"	0	"syuzhet"	-0.5
"incorpóreo"	0	"syuzhet"	-0.5
"incorrecto"	0	"syuzhet"	-0.75
"incredulidad"	0	"syuzhet"	-0.5
"incrédulo"	0	"syuzhet"	-0.5
"increíble"	0	"syuzhet"	-0.75
"increíblemente"	0	"syuzhet"	0.5
"incriminación"	0	"syuzhet"	-1
"incruento"	0	"syuzhet"	-0.4
"íncubo"	0	"syuzhet"	-0.25
"incuestionable"	0	"syuzhet"	0.5
"incuestionablemente"	0	"syuzhet"	0.5
"incumplida"	0	"syuzhet"	-0.75
"incumplimiento"	0	"syuzhet"	-0.75
"incurable"	0	"syuzhet"	-1
"incursión"	0	"syuzhet"	-0.8
"incursionando"	0	"syuzhet"	-0.25
"indebido"	0	"syuzhet"	-0.8
"indecencia"	0	"syuzhet"	-0.5
"indecente"	0	"syuzhet"	-0.5
"indecible"	0	"syuzhet"	-0.75
"indecisión"	0	"syuzhet"	-0.5
"indeciso"	0	"syuzhet"	-0.75
"indefendible"	0	"syuzhet"	-0.5
"indefenso"	0	"syuzhet"	-0.5
"indefinido"	0	"syuzhet"	-0.6
"indeleble"	0	"syuzhet"	-0.6
"indemne"	0	"syuzhet"	0.8
"indemnidad"	0	"syuzhet"	-0.4
"indemnizar"	0	"syuzhet"	-0.4
"independencia"	0	"syuzhet"	0.8
"indeseable"	0	"syuzhet"	-0.75
"indestructible"	0	"syuzhet"	0.75
"indeterminado"	0	"syuzhet"	-0.5
"indicador"	0	"syuzhet"	0.25
"indiferencia"	0	"syuzhet"	-0.75
"indiferente"	0	"syuzhet"	-0.5
"indigente"	0	"syuzhet"	-0.5
"indignación"	0	"syuzhet"	-0.75
"indignado"	0	"syuzhet"	-0.75
"indignante"	0	"syuzhet"	-0.8
"indiscutible"	0	"syuzhet"	0.4
"indispuesto"	0	"syuzhet"	-0.5
"indistinguible"	0	"syuzhet"	-0.6
"indistinto"	0	"syuzhet"	-0.6
"individualidad"	0	"syuzhet"	0.6
"indiviso"	0	"syuzhet"	0.25
"indolente"	0	"syuzhet"	-0.5
"indomable"	0	"syuzhet"	0.4
"indudable"	0	"syuzhet"	0.5
"indulgencia"	0	"syuzhet"	-0.25
"indulgente"	0	"syuzhet"	-0.25
"industrioso"	0	"syuzhet"	1
"inédito"	0	"syuzhet"	-0.25
"ineficacia"	0	"syuzhet"	-0.5
"ineficaz"	0	"syuzhet"	-0.75
"ineficiente"	0	"syuzhet"	-0.5
"inelegible"	0	"syuzhet"	-0.8
"ineptitud"	0	"syuzhet"	-0.5
"inepto"	0	"syuzhet"	-0.5
"inequívocamente"	0	"syuzhet"	0.5
"inerte"	0	"syuzhet"	-0.25
"inesperadamente"	0	"syuzhet"	-0.25
"inesperado"	0	"syuzhet"	-0.25
"inestabilidad"	0	"syuzhet"	-0.5
"inestable"	0	"syuzhet"	-0.75
"inestimable"	0	"syuzhet"	0.5
"inevitable"	0	"syuzhet"	-0.5
"inexacto"	0	"syuzhet"	-0.75
"inexcusable"	0	"syuzhet"	-0.5
"inexistente"	0	"syuzhet"	-0.6
"inexperiencia"	0	"syuzhet"	-0.5
"inexperto"	0	"syuzhet"	-0.5
"inexplicable"	0	"syuzhet"	-0.5
"infalibilidad"	0	"syuzhet"	0.25
"infalible"	0	"syuzhet"	0.5
"infame"	0	"syuzhet"	-0.75
"infamia"	0	"syuzhet"	-0.5
"infancia"	0	"syuzhet"	0.6
"infanticidio"	0	"syuzhet"	-1
"infantil"	0	"syuzhet"	0.6
"infatuación"	0	"syuzhet"	0.8
"infección"	0	"syuzhet"	-0.75
"infeccioso"	0	"syuzhet"	-1
"infectar"	0	"syuzhet"	-0.8
"infelicidad"	0	"syuzhet"	-0.5
"infeliz"	0	"syuzhet"	-0.75
"inferior"	0	"syuzhet"	-0.75
"inferioridad"	0	"syuzhet"	-0.5
"infernal"	0	"syuzhet"	-1
"infestación"	0	"syuzhet"	-1
"infidelidad"	0	"syuzhet"	-1
"infiel"	0	"syuzhet"	-0.5
"infierno"	0	"syuzhet"	-0.5
"infiltración"	0	"syuzhet"	-0.6
"infinitamente"	0	"syuzhet"	0.6
"infinitesimal"	0	"syuzhet"	0.6
"infinito"	0	"syuzhet"	0.6
"inflación"	0	"syuzhet"	-0.6
"inflado"	0	"syuzhet"	-0.75
"inflamación"	0	"syuzhet"	-0.5
"inflexible"	0	"syuzhet"	-0.5
"infligir"	0	"syuzhet"	-0.5
"influyente"	0	"syuzhet"	1
"información"	0	"syuzhet"	0.4
"informe"	0	"syuzhet"	-0.6
"infortunio"	0	"syuzhet"	-0.75
"infracción"	0	"syuzhet"	-0.5
"infringir"	0	"syuzhet"	-0.5
"infructuoso"	0	"syuzhet"	-0.5
"infundado"	0	"syuzhet"	-0.5
"infundir"	0	"syuzhet"	0.25
"ingenio"	0	"syuzhet"	0.6
"ingenioso"	0	"syuzhet"	0.5
"ingenuo"	0	"syuzhet"	-0.25
"inhabilitar"	0	"syuzhet"	-0.5
"inhibición"	0	"syuzhet"	-0.6
"inhibir"	0	"syuzhet"	-0.75
"inhóspito"	0	"syuzhet"	-0.5
"inhumanidad"	0	"syuzhet"	-0.5
"inhumano"	0	"syuzhet"	-0.5
"iniciado"	0	"syuzhet"	0.6
"inimaginable"	0	"syuzhet"	-0.5
"inimitable"	0	"syuzhet"	0.25
"ininteligible"	0	"syuzhet"	-0.5
"iniquidad"	0	"syuzhet"	-0.5
"injusticia"	0	"syuzhet"	-0.5
"injustificable"	0	"syuzhet"	-0.5
"injustificado"	0	"syuzhet"	-0.5
"injusto"	0	"syuzhet"	-0.5
"inmaculado"	0	"syuzhet"	0.5
"inmadurez"	0	"syuzhet"	-0.6
"inmaduro"	0	"syuzhet"	-0.5
"inmanejable"	0	"syuzhet"	-1
"inmaterial"	0	"syuzhet"	-0.25
"inmenso"	0	"syuzhet"	0.5
"inminente"	0	"syuzhet"	-0.25
"inmoral"	0	"syuzhet"	-0.5
"inmoralidad"	0	"syuzhet"	-0.5
"inmortal"	0	"syuzhet"	0.1
"inmóvil"	0	"syuzhet"	-0.4
"inmundicia"	0	"syuzhet"	-0.75
"inmundo"	0	"syuzhet"	-0.5
"inmune"	0	"syuzhet"	0.4
"inmutable"	0	"syuzhet"	-0.6
"innecesario"	0	"syuzhet"	-0.6
"innovación"	0	"syuzhet"	0.75
"innovar"	0	"syuzhet"	0.5
"inocencia"	0	"syuzhet"	0.8
"inocente"	0	"syuzhet"	0.8
"inocentemente"	0	"syuzhet"	0.8
"inocuo"	0	"syuzhet"	0.5
"inodoro"	0	"syuzhet"	-0.25
"inoperante"	0	"syuzhet"	-0.8
"inoportuno"	0	"syuzhet"	-0.5
"inoxidable"	0	"syuzhet"	0.5
"inquebrantable"	0	"syuzhet"	0.5
"inquieto"	0	"syuzhet"	-1
"inquietud"	0	"syuzhet"	-0.5
"inquisitivo"	0	"syuzhet"	0.5
"insalubre"	0	"syuzhet"	-0.75
"insatisfacción"	0	"syuzhet"	-0.5
"insatisfactorio"	0	"syuzhet"	-0.5
"insatisfecho"	0	"syuzhet"	-0.5
"inseguridad"	0	"syuzhet"	-0.75
"inseguro"	0	"syuzhet"	-0.5
"inseparable"	0	"syuzhet"	0.5
"insidioso"	0	"syuzhet"	-0.5
"insignificancia"	0	"syuzhet"	-0.5
"insignificante"	0	"syuzhet"	-0.75
"insinuación"	0	"syuzhet"	-0.4
"insípido"	0	"syuzhet"	-0.5
"insistir"	0	"syuzhet"	-0.25
"insolente"	0	"syuzhet"	-0.5
"insólito"	0	"syuzhet"	-0.6
"insolvencia"	0	"syuzhet"	-0.8
"insolvente"	0	"syuzhet"	-0.5
"insomnio"	0	"syuzhet"	-1
"insostenible"	0	"syuzhet"	-0.5
"inspector"	0	"syuzhet"	0.25
"inspiración"	0	"syuzhet"	1
"inspirado"	0	"syuzhet"	0.5
"inspirar"	0	"syuzhet"	1
"instigación"	0	"syuzhet"	-0.4
"instigar"	0	"syuzhet"	-0.5
"instintivo"	0	"syuzhet"	0.4
"instrucción"	0	"syuzhet"	0.4
"instructivo"	0	"syuzhet"	0.4
"instructor"	0	"syuzhet"	0.4
"instruir"	0	"syuzhet"	0.4
"instrumental"	0	"syuzhet"	0.5
"insuficiencia"	0	"syuzhet"	-0.5
"insuficiente"	0	"syuzhet"	-0.5
"insuficientemente"	0	"syuzhet"	-0.5
"insular"	0	"syuzhet"	-0.6
"insultante"	0	"syuzhet"	-0.75
"insulto"	0	"syuzhet"	-1
"insuperable"	0	"syuzhet"	-0.5
"insuperado"	0	"syuzhet"	0.4
"insurrección"	0	"syuzhet"	-0.5
"intacto"	0	"syuzhet"	0.4
"integral"	0	"syuzhet"	0.6
"integridad"	0	"syuzhet"	0.5
"intelecto"	0	"syuzhet"	0.6
"intelectual"	0	"syuzhet"	0.8
"inteligencia"	0	"syuzhet"	0.5
"inteligente"	0	"syuzhet"	0.75
"inteligible"	0	"syuzhet"	0.4
"intencionadamente"	0	"syuzhet"	-0.25
"intensamente"	0	"syuzhet"	-0.25
"intenso"	0	"syuzhet"	-0.25
"intercambio"	0	"syuzhet"	0.25
"interdicción"	0	"syuzhet"	-0.4
"interdicto"	0	"syuzhet"	-0.4
"interés"	0	"syuzhet"	0.5
"interesado"	0	"syuzhet"	0.5
"interesante"	0	"syuzhet"	0.75
"interferencia"	0	"syuzhet"	-0.5
"interludio"	0	"syuzhet"	0.25
"interminable"	0	"syuzhet"	-0.6
"intermitente"	0	"syuzhet"	-0.5
"interpretación"	0	"syuzhet"	-0.4
"interrogar"	0	"syuzhet"	-0.6
"interrumpido"	0	"syuzhet"	-0.75
"interrumpir"	0	"syuzhet"	-0.75
"interrupción"	0	"syuzhet"	-0.5
"intervención"	0	"syuzhet"	-0.6
"intestinos"	0	"syuzhet"	-0.4
"intimidación"	0	"syuzhet"	-0.75
"intimidad"	0	"syuzhet"	0.8
"intimidar"	0	"syuzhet"	-0.75
"íntimo"	0	"syuzhet"	0.5
"intolerable"	0	"syuzhet"	-0.5
"intolerancia"	0	"syuzhet"	-0.5
"intolerante"	0	"syuzhet"	-1
"intransigente"	0	"syuzhet"	-0.5
"intransitable"	0	"syuzhet"	-0.6
"intratable"	0	"syuzhet"	-0.5
"intriga"	0	"syuzhet"	-0.1
"intrigante"	0	"syuzhet"	0.25
"intrincado"	0	"syuzhet"	0.25
"intrusión"	0	"syuzhet"	-0.75
"intruso"	0	"syuzhet"	-0.5
"intuición"	0	"syuzhet"	0.5
"intuitivo"	0	"syuzhet"	0.5
"inundado"	0	"syuzhet"	-0.5
"inútil"	0	"syuzhet"	-0.75
"invadir"	0	"syuzhet"	-0.6
"invalidación"	0	"syuzhet"	-0.8
"invalidar"	0	"syuzhet"	-0.5
"invalidez"	0	"syuzhet"	-0.5
"inválido"	0	"syuzhet"	-0.8
"invariablemente"	0	"syuzhet"	0.25
"invasión"	0	"syuzhet"	-0.5
"invasor"	0	"syuzhet"	-0.5
"invencible"	0	"syuzhet"	0.25
"inventivo"	0	"syuzhet"	0.5
"inventor"	0	"syuzhet"	0.6
"investigador"	0	"syuzhet"	-0.25
"investigar"	0	"syuzhet"	0.25
"invitación"	0	"syuzhet"	0.25
"invitar"	0	"syuzhet"	0.25
"involuntariamente"	0	"syuzhet"	-0.4
"involuntario"	0	"syuzhet"	-0.5
"ira"	0	"syuzhet"	-0.5
"ironía"	0	"syuzhet"	-0.25
"irónico"	0	"syuzhet"	-0.25
"irracional"	0	"syuzhet"	-0.75
"irracionalidad"	0	"syuzhet"	-0.5
"irreal"	0	"syuzhet"	-0.4
"irreconciliable"	0	"syuzhet"	-0.5
"irreducible"	0	"syuzhet"	-0.6
"irreflexivo"	0	"syuzhet"	-0.75
"irregular"	0	"syuzhet"	-0.75
"irregularidad"	0	"syuzhet"	-0.75
"irrelevante"	0	"syuzhet"	-0.75
"irreparable"	0	"syuzhet"	-0.5
"irreprimible"	0	"syuzhet"	-0.4
"irresistible"	0	"syuzhet"	0.6
"irresoluto"	0	"syuzhet"	-1
"irrespetuoso"	0	"syuzhet"	-0.75
"irresponsable"	0	"syuzhet"	-0.5
"irrestricto"	0	"syuzhet"	-0.25
"irreverente"	0	"syuzhet"	-1
"irreversible"	0	"syuzhet"	-0.5
"irrevocable"	0	"syuzhet"	-0.25
"irritabilidad"	0	"syuzhet"	-1
"irritable"	0	"syuzhet"	-0.5
"irritación"	0	"syuzhet"	-0.75
"irritante"	0	"syuzhet"	-0.75
"irrompible"	0	"syuzhet"	0.8
"jadeando"	0	"syuzhet"	-0.8
"jadear"	0	"syuzhet"	-0.8
"jamelgo"	0	"syuzhet"	-0.75
"jardín"	0	"syuzhet"	0.6
"jaula"	0	"syuzhet"	-0.6
"jerga"	0	"syuzhet"	-0.4
"joven"	0	"syuzhet"	0.4
"jovial"	0	"syuzhet"	1
"joya"	0	"syuzhet"	0.6
"júbilo"	0	"syuzhet"	0.75
"jubiloso"	0	"syuzhet"	0.75
"judicial"	0	"syuzhet"	-0.25
"juego"	0	"syuzhet"	-0.25
"juerga"	0	"syuzhet"	0.25
"jugador"	0	"syuzhet"	-0.1
"jugar"	0	"syuzhet"	-0.25
"juguetón"	0	"syuzhet"	1
"juicioso"	0	"syuzhet"	0.5
"junta"	0	"syuzhet"	-0.25
"juramento"	0	"syuzhet"	0.4
"jurar"	0	"syuzhet"	-0.1
"jurisdicción"	0	"syuzhet"	-0.25
"justicia"	0	"syuzhet"	1
"justificable"	0	"syuzhet"	0.8
"justificación"	0	"syuzhet"	0.25
"justificar"	0	"syuzhet"	0.8
"justo"	0	"syuzhet"	0.5
"juvenil"	0	"syuzhet"	-0.1
"juventud"	0	"syuzhet"	0.4
"juzgar"	0	"syuzhet"	0.4
"laberíntico"	0	"syuzhet"	-0.1
"laberinto"	0	"syuzhet"	-0.25
"laboral"	0	"syuzhet"	0.25
"laborioso"	0	"syuzhet"	-0.25
"ladrón"	0	"syuzhet"	-0.5
"lamentable"	0	"syuzhet"	-0.5
"lamentando"	0	"syuzhet"	-0.5
"lamentar"	0	"syuzhet"	-0.75
"lamento"	0	"syuzhet"	-0.75
"langosta"	0	"syuzhet"	-0.6
"languidecer"	0	"syuzhet"	-0.5
"languideciendo"	0	"syuzhet"	-0.8
"lánguido"	0	"syuzhet"	-0.5
"lanza"	0	"syuzhet"	-0.4
"lanzamiento"	0	"syuzhet"	-0.1
"lapso"	0	"syuzhet"	-0.5
"largo"	0	"syuzhet"	-0.25
"larguirucho"	0	"syuzhet"	-0.5
"lascivo"	0	"syuzhet"	-0.75
"lástima"	0	"syuzhet"	-0.5
"lastimando"	0	"syuzhet"	-1
"latente"	0	"syuzhet"	-0.25
"latido"	0	"syuzhet"	-0.75
"látigo"	0	"syuzhet"	-0.25
"laureado"	0	"syuzhet"	0.8
"lava"	0	"syuzhet"	-0.25
"laxante"	0	"syuzhet"	-0.6
"lazo"	0	"syuzhet"	-0.5
"leal"	0	"syuzhet"	0.8
"lealtad"	0	"syuzhet"	0.5
"lección"	0	"syuzhet"	0.4
"lectura"	0	"syuzhet"	0.1
"legado"	0	"syuzhet"	0.6
"legal"	0	"syuzhet"	0.25
"legalizado"	0	"syuzhet"	0.6
"legalmente"	0	"syuzhet"	0.8
"legendario"	0	"syuzhet"	0.75
"legibilidad"	0	"syuzhet"	0.8
"legible"	0	"syuzhet"	0.5
"legítimo"	0	"syuzhet"	0.75
"lengüeta"	0	"syuzhet"	-0.25
"lentitud"	0	"syuzhet"	-0.25
"lento"	0	"syuzhet"	-0.25
"león"	0	"syuzhet"	0.1
"lepra"	0	"syuzhet"	-1
"lesbiana"	0	"syuzhet"	-0.25
"lesión"	0	"syuzhet"	-0.75
"lesionado"	0	"syuzhet"	-0.75
"lesionar"	0	"syuzhet"	-0.5
"letal"	0	"syuzhet"	-0.5
"letárgico"	0	"syuzhet"	-0.5
"letargo"	0	"syuzhet"	-0.75
"letrina"	0	"syuzhet"	-0.25
"letrinas"	0	"syuzhet"	-0.6
"leucemia"	0	"syuzhet"	-0.5
"levantamiento"	0	"syuzhet"	-0.5
"liberación"	0	"syuzhet"	0.4
"liberar"	0	"syuzhet"	0.5
"libertad"	0	"syuzhet"	0.5
"libertinaje"	0	"syuzhet"	-0.5
"libidinoso"	0	"syuzhet"	-0.25
"libresco"	0	"syuzhet"	0.6
"líder"	0	"syuzhet"	0.25
"liga"	0	"syuzhet"	0.25
"ligereza"	0	"syuzhet"	0.6
"limitación"	0	"syuzhet"	-0.5
"limitado"	0	"syuzhet"	-0.75
"límite"	0	"syuzhet"	-0.25
"limo"	0	"syuzhet"	-0.6
"limpiamente"	0	"syuzhet"	0.5
"limpiar"	0	"syuzhet"	0.8
"limpieza"	0	"syuzhet"	0.5
"limpio"	0	"syuzhet"	0.75
"lindo"	0	"syuzhet"	0.75
"lío"	0	"syuzhet"	-0.75
"lira"	0	"syuzhet"	0.4
"lírico"	0	"syuzhet"	0.5
"lisiado"	0	"syuzhet"	-0.5
"lisiar"	0	"syuzhet"	-0.75
"lisonjero"	0	"syuzhet"	0.5
"listo"	0	"syuzhet"	0.8
"litera"	0	"syuzhet"	-0.25
"litigante"	0	"syuzhet"	-0.4
"litigar"	0	"syuzhet"	-0.4
"litigio"	0	"syuzhet"	-0.5
"litigioso"	0	"syuzhet"	-0.75
"lívido"	0	"syuzhet"	-0.75
"llaga"	0	"syuzhet"	-1
"llamativo"	0	"syuzhet"	-0.25
"llanto"	0	"syuzhet"	-0.5
"llave"	0	"syuzhet"	-0.5
"llorar"	0	"syuzhet"	-1
"lluvia"	0	"syuzhet"	0.1
"lluvioso"	0	"syuzhet"	-0.25
"loable"	0	"syuzhet"	0.5
"lobista"	0	"syuzhet"	-0.25
"loca"	0	"syuzhet"	-0.75
"local"	0	"syuzhet"	0.25
"loco"	0	"syuzhet"	-0.6
"locura"	0	"syuzhet"	-0.4
"lodo"	0	"syuzhet"	-0.25
"lógico"	0	"syuzhet"	0.5
"lograr"	0	"syuzhet"	0.75
"logro"	0	"syuzhet"	0.5
"longevidad"	0	"syuzhet"	0.8
"lucha"	0	"syuzhet"	-0.25
"luchar"	0	"syuzhet"	-0.4
"lujo"	0	"syuzhet"	0.5
"lujoso"	0	"syuzhet"	0.75
"lujuria"	0	"syuzhet"	-0.25
"luminoso"	0	"syuzhet"	0.5
"lunático"	0	"syuzhet"	-0.75
"lustre"	0	"syuzhet"	0.5
"lustroso"	0	"syuzhet"	0.5
"luto"	0	"syuzhet"	-0.5
"madurar"	0	"syuzhet"	0.8
"madurez"	0	"syuzhet"	1
"maduro"	0	"syuzhet"	0.5
"maestría"	0	"syuzhet"	0.25
"maestro"	0	"syuzhet"	0.25
"mafia"	0	"syuzhet"	-0.8
"magia"	0	"syuzhet"	0.25
"mágico"	0	"syuzhet"	0.75
"magnetismo"	0	"syuzhet"	0.25
"magnificencia"	0	"syuzhet"	0.75
"magnífico"	0	"syuzhet"	0.5
"mago"	0	"syuzhet"	0.4
"magro"	0	"syuzhet"	0.6
"majestad"	0	"syuzhet"	0.5
"majestuoso"	0	"syuzhet"	0.5
"mal"	0	"syuzhet"	-0.75
"malaria"	0	"syuzhet"	-1
"maldad"	0	"syuzhet"	-0.5
"maldiciendo"	0	"syuzhet"	-1
"maldición"	0	"syuzhet"	-0.75
"maldito"	0	"syuzhet"	-0.5
"malentendido"	0	"syuzhet"	-0.75
"malestar"	0	"syuzhet"	-0.5
"malévolo"	0	"syuzhet"	-0.75
"malformación"	0	"syuzhet"	-1
"malhumorados"	0	"syuzhet"	-0.5
"malicia"	0	"syuzhet"	-0.5
"malicioso"	0	"syuzhet"	-0.5
"malignidad"	0	"syuzhet"	-1
"maligno"	0	"syuzhet"	-0.5
"malo"	0	"syuzhet"	-0.75
"maltratadas"	0	"syuzhet"	-0.5
"malvado"	0	"syuzhet"	-0.75
"malversación"	0	"syuzhet"	-1
"mancha"	0	"syuzhet"	-0.25
"manchado"	0	"syuzhet"	-0.6
"mandado"	0	"syuzhet"	-0.4
"manía"	0	"syuzhet"	-0.25
"maníaco"	0	"syuzhet"	-0.5
"manifestada"	0	"syuzhet"	0.25
"manipulación"	0	"syuzhet"	-1
"manipular"	0	"syuzhet"	-0.5
"maniquí"	0	"syuzhet"	-0.5
"mansedumbre"	0	"syuzhet"	0.5
"mantecoso"	0	"syuzhet"	0.6
"manualidad"	0	"syuzhet"	-0.25
"maña"	0	"syuzhet"	0.6
"maraña"	0	"syuzhet"	-0.6
"maravilla"	0	"syuzhet"	0.75
"maravillosamente"	0	"syuzhet"	0.5
"maravilloso"	0	"syuzhet"	0.5
"marca"	0	"syuzhet"	0.25
"marchitado"	0	"syuzhet"	-1
"marchitar"	0	"syuzhet"	-1
"marchito"	0	"syuzhet"	-0.4
"marcial"	0	"syuzhet"	-0.4
"mareado"	0	"syuzhet"	-0.75
"mareo"	0	"syuzhet"	-0.6
"marginal"	0	"syuzhet"	-0.4
"maricón"	0	"syuzhet"	-0.25
"mariquita"	0	"syuzhet"	-0.4
"mariscal"	0	"syuzhet"	-0.25
"mártir"	0	"syuzhet"	-0.4
"martirio"	0	"syuzhet"	-0.5
"masacre"	0	"syuzhet"	-0.5
"masaje"	0	"syuzhet"	0.5
"masculinidad"	0	"syuzhet"	-0.25
"masculino"	0	"syuzhet"	0.4
"mascullar"	0	"syuzhet"	-0.6
"masoquismo"	0	"syuzhet"	-0.8
"mastodonte"	0	"syuzhet"	-0.6
"matacandelas"	0	"syuzhet"	-0.5
"matadero"	0	"syuzhet"	-0.8
"matanza"	0	"syuzhet"	-0.75
"matar"	0	"syuzhet"	-0.75
"materialismo"	0	"syuzhet"	-0.6
"materialista"	0	"syuzhet"	-0.6
"maternidad"	0	"syuzhet"	0.6
"matón"	0	"syuzhet"	-0.5
"matorral"	0	"syuzhet"	-0.25
"matrimonio"	0	"syuzhet"	0.6
"matrona"	0	"syuzhet"	0.1
"mayor"	0	"syuzhet"	0.4
"mayordomo"	0	"syuzhet"	0.4
"mayoría"	0	"syuzhet"	0.25
"maza"	0	"syuzhet"	-0.6
"mazmorra"	0	"syuzhet"	-0.5
"mecenazgo"	0	"syuzhet"	0.5
"medalla"	0	"syuzhet"	0.25
"mediación"	0	"syuzhet"	-0.4
"mediador"	0	"syuzhet"	-0.4
"médico"	0	"syuzhet"	-0.25
"medido"	0	"syuzhet"	0.4
"mediocre"	0	"syuzhet"	-0.75
"mediocridad"	0	"syuzhet"	-0.75
"meditación"	0	"syuzhet"	0.6
"meditar"	0	"syuzhet"	0.6
"meditativo"	0	"syuzhet"	0.6
"médula"	0	"syuzhet"	-0.4
"mejora"	0	"syuzhet"	0.75
"mejorado"	0	"syuzhet"	0.75
"mejoramiento"	0	"syuzhet"	1
"mejorar"	0	"syuzhet"	0.5
"melancolía"	0	"syuzhet"	-0.75
"melancólico"	0	"syuzhet"	-1
"melodrama"	0	"syuzhet"	-0.25
"melodramático"	0	"syuzhet"	-0.25
"memorable"	0	"syuzhet"	0.4
"mendicidad"	0	"syuzhet"	-0.5
"mendigar"	0	"syuzhet"	-0.75
"mendigo"	0	"syuzhet"	-0.5
"menguante"	0	"syuzhet"	-0.4
"menor"	0	"syuzhet"	-0.25
"menospreciar"	0	"syuzhet"	-0.75
"mentira"	0	"syuzhet"	-0.5
"mentiroso"	0	"syuzhet"	-1
"mentor"	0	"syuzhet"	0.8
"mercenario"	0	"syuzhet"	-0.25
"merecer"	0	"syuzhet"	0.25
"merecido"	0	"syuzhet"	0.25
"meretriz"	0	"syuzhet"	-0.8
"mérito"	0	"syuzhet"	0.75
"meritorio"	0	"syuzhet"	0.5
"metafórico"	0	"syuzhet"	0.25
"metástasis"	0	"syuzhet"	-0.6
"meticuloso"	0	"syuzhet"	0.25
"metódico"	0	"syuzhet"	-0.25
"mezquino"	0	"syuzhet"	-0.5
"miedo"	0	"syuzhet"	-0.75
"miel"	0	"syuzhet"	0.6
"mierda"	0	"syuzhet"	-0.75
"milagro"	0	"syuzhet"	0.75
"milagroso"	0	"syuzhet"	0.5
"mimar"	0	"syuzhet"	0.8
"mimetismo"	0	"syuzhet"	-0.6
"minado"	0	"syuzhet"	-0.75
"minimizar"	0	"syuzhet"	-0.25
"minoría"	0	"syuzhet"	-0.25
"miopía"	0	"syuzhet"	-0.6
"mirando"	0	"syuzhet"	-0.25
"miserable"	0	"syuzhet"	-0.5
"miseria"	0	"syuzhet"	-0.75
"misericordia"	0	"syuzhet"	1
"misericordioso"	0	"syuzhet"	0.5
"misplace"	0	"syuzhet"	-0.8
"misterio"	0	"syuzhet"	-0.4
"misterioso"	0	"syuzhet"	-0.25
"mito"	0	"syuzhet"	-0.25
"mocasín"	0	"syuzhet"	-0.25
"mocoso"	0	"syuzhet"	-1
"moda"	0	"syuzhet"	-0.25
"modales"	0	"syuzhet"	0.1
"modelo"	0	"syuzhet"	0.4
"moderado"	0	"syuzhet"	0.4
