"palabra"	"valor"
"permutable"	1
"perniciosamente"	-1
"pernicioso"	-1
"perpetración"	-1
"perpetuación"	-1
"perpetuar"	1
"perpetuidad"	-1
"perpetuo"	-1
"perplejidad"	-1
"perplejo"	-1
"perra"	-1
"perrera"	-1
"perro"	-1
"perrucho"	-1
"persecución"	-1
"perseguir"	-1
"perseverancia"	1
"perseverante"	1
"perseverar"	1
"persistencia"	1
"persistente"	1
"persistentemente"	-1
"persistir"	1
"personal"	1
"personalizado"	1
"personalizar"	1
"personificado"	1
"personificar"	-1
"perspectiva"	1
"perspicacia"	1
"perspicaz"	-1
"perspicuidad"	1
"perspicuo"	1
"persuadir"	1
"persuasible"	1
"persuasión"	1
"persuasiva"	1
"persuasivo"	1
"pertinencia"	1
"pertinente"	1
"perturbación"	-1
"perturbado"	-1
"perturbador"	-1
"perturbar"	-1
"pertussis"	-1
"perversión"	-1
"perverso"	-1
"pervertido"	-1
"pesadamente"	1
"pesadez"	-1
"pesadilla"	-1
"pesado"	-1
"pesadumbre"	-1
"pésame"	-1
"pesar"	-1
"pesaroso"	-1
"pescar"	-1
"pesimismo"	-1
"pesimista"	-1
"peso"	-1
"pestañada"	-1
"pestazo"	-1
"peste"	-1
"pesticida"	-1
"pestilencia"	-1
"pestilente"	-1
"petardo"	-1
"petrificado"	-1
"petróleo"	-1
"petrolífero"	1
"petulante"	1
"peyorativo"	-1
"piada"	-1
"piadoso"	-1
"piar"	1
"picada"	-1
"picadillo"	-1
"picado"	-1
"picadura"	-1
"picante"	1
"picar"	-1
"pícara"	-1
"picardías"	-1
"picaresca"	-1
"pícaro"	-1
"picazón"	-1
"picnic"	1
"picogordo"	1
"picor"	-1
"picotada"	-1
"picotazo"	-1
"picotear"	1
"pictográfico"	1
"pie"	1
"piedad"	1
"piedra"	-1
"piernas"	-1
"pifia"	-1
"pifiado"	-1
"pigargo"	-1
"pijama"	-1
"pilar"	1
"píldora"	-1
"pilla-pilla"	1
"pillado"	-1
"pillaje"	-1
"pillo"	-1
"pilluelo"	-1
"pilote"	1
"piloto"	1
"pimpón"	1
"pin"	1
"pináculo"	1
"pinchable"	1
"pinchazo"	-1
"ping-pong"	1
"ping"	1
"pino"	-1
"pintamonas"	-1
"pintoresco"	1
"pinzón"	1
"piñón"	-1
"pío"	1
"piojo"	-1
"piojoso"	-1
"pionero"	1
"piperacilina"	-1
"piqué"	-1
"piquetazo"	-1
"piquete"	-1
"piquetes"	-1
"pira"	-1
"pirado"	-1
"piraña"	-1
"pirarse"	1
"pirata"	-1
"piratería"	-1
"piridina"	-1
"pirofobia"	-1
"piromanía"	-1
"piropos"	1
"pirosis"	-1
"piroxicam"	1
"piruleta"	-1
"pirulí"	-1
"piscina"	1
"pista"	1
"pistola"	-1
"pitada"	-1
"pitorrearse"	-1
"pitufo"	-1
"piuria"	-1
"pivote"	1
"piyama"	-1
"pizarra"	1
"placable"	1
"placar"	1
"placentero"	1
"placer"	1
"placidez"	1
"plácido"	1
"plaga"	-1
"plagio"	-1
"plaguicida"	-1
"plan"	1
"planaria"	1
"planariidae"	1
"planchazo"	-1
"plancton"	1
"planeado"	1
"planificación"	1
"planímetro"	-1
"plantador"	-1
"plantarse"	1
"plantear"	-1
"plañidera"	-1
"plañidero"	-1
"plasticidad"	1
"platea"	1
"platija"	-1
"plausibilidad"	1
"plausible"	1
"play-boy"	1
"playa"	1
"playboy"	1
"plebeyo"	1
"plegable"	1
"pleitista"	-1
"pleito"	-1
"plenario"	-1
"pleno"	1
"pleonasmo"	-1
"pletórico"	1
"pleurodinia"	-1
"plexo"	1
"plomada"	1
"plomizo"	-1
"plumbemia"	-1
"plus"	1
"plutócrata"	-1
"población"	1
"pobre"	-1
"pobretón"	-1
"pobreza"	-1
"pocilga"	-1
"poco"	-1
"poderío"	1
"poderosamente"	-1
"poderoso"	-1
"podólogo"	1
"podredumbre"	-1
"podrido"	-1
"poético"	1
"polémica"	-1
"polémico"	-1
"polemizar"	-1
"poli"	-1
"policía"	-1
"polifacético"	1
"poligamia"	-1
"polimiositis"	-1
"polio"	-1
"polisilábico"	1
"polisílabo"	1
"polisíndeton"	1
"política"	-1
"poliuria"	-1
"polizón"	1
"polizonte"	-1
"polla"	-1
"pollino"	-1
"pollo"	-1
"poltergeist"	-1
"poltrona"	1
"polución"	-1
"polvo"	-1
"pólvora"	-1
"polvoriento"	-1
"polvorilla"	-1
"pomada"	1
"pompa"	-1
"pompón"	-1
"pomposidad"	-1
"pomposo"	-1
"ponche"	1
"poncho"	1
"ponderable"	1
"ponderar"	1
"pontífice"	1
"ponzoña"	-1
"pop"	1
"populacho"	-1
"popular"	1
"popularidad"	1
"popularismo"	-1
"popularización"	1
"popularizado"	1
"populismo"	1
"populista"	1
"popurrí"	1
"porcelana"	1
"porfiria"	-1
"pormenor"	1
"pormenorizado"	1
"pornografía"	-1
"pornográfico"	-1
"porrazo"	-1
"portador"	-1
"portaligas"	-1
"portátil"	1
"portavoz"	1
"portento"	1
"portentoso"	-1
"poseer"	1
"poseído"	-1
"posesión"	-1
"poseso"	-1
"posibilidad"	1
"posible"	1
"posición"	1
"positivista"	1
"positivo"	1
"posmodernismo"	1
"posponer"	-1
"pospuesto"	-1
"postigo"	1
"postillón"	-1
"postoperatorio"	1
"postor"	1
"postrado"	-1
"postratamiento"	1
"postre"	1
"postrimería"	-1
"postulación"	-1
"póstumo"	-1
"potable"	1
"potar"	-1
"potencia"	1
"potenciar"	1
"potente"	-1
"práctica"	1
"practicable"	1
"practicado"	1
"practicamente"	-1
"practicante"	1
"practicidad"	1
"práctico"	1
"prado"	1
"pragmático"	1
"pragmatismo"	1
"preaviso"	-1
"precariedad"	-1
"precario"	-1
"precaución"	-1
"precautorio"	-1
"precavido"	1
"precedencia"	1
"precedente"	1
"preceder"	1
"preciarse"	1
"precinto"	1
"precioso"	1
"preciosura"	1
"precipicio"	-1
"precipitación"	-1
"precipitadamente"	-1
"precipitado"	-1
"precipitante"	1
"precipitar"	-1
"precisamente"	1
"precisión"	1
"preciso"	1
"precocinado"	1
"precognición"	1
"preconcertado"	1
"preconizar"	1
"precoz"	1
"precursor"	1
"predecible"	1
"predecir"	1
"predestinado"	1
"predeterminado"	1
"predicamento"	-1
"predicción"	1
"predigerido"	1
"predilección"	1
"predilecto"	1
"predisponer"	1
"predispuesto"	-1
"prednisolona"	1
"predominancia"	1
"predominante"	1
"predominar"	1
"preeclampsia"	-1
"preeminencia"	1
"preeminente"	1
"preestreno"	1
"prefabricado"	1
"preferencia"	1
"preferente"	1
"preferible"	1
"preferido"	1
"preferir"	1
"pregonar"	-1
"preguerra"	1
"pregunta"	1
"prejuicio"	-1
"prejuzgado"	1
"prejuzgar"	-1
"preliminar"	1
"preliterario"	1
"prematuro"	-1
"premeditado"	-1
"premiar"	1
"premio"	1
"premisa"	1
"prenatal"	1
"prenda"	1
"prenderse"	-1
"prendimiento"	-1
"prensil"	1
"preocupación"	-1
"preocupado"	-1
"preocupante"	-1
"preocuparse"	-1
"preordenar"	1
"preparación"	1
"preparado"	1
"preparar"	1
"preparatorio"	1
"preponderancia"	1
"preponderante"	1
"prerrequisito"	-1
"presa"	-1
"presagiado"	-1
"presagio"	-1
"presbicia"	-1
"presciente"	1
"prescindencia"	1
"presencia"	1
"presentable"	1
"presentación"	-1
"presentar"	1
"presente"	1
"presentimiento"	-1
"preservable"	1
"preservado"	1
"preservar"	1
"preservativo"	1
"presidenta"	1
"presidente"	1
"presión"	-1
"preso"	-1
"prestaciones"	1
"prestador"	1
"prestamista"	1
"prestarse"	1
"prestatario"	-1
"presteza"	1
"prestidigitación"	-1
"prestigio"	1
"prestigioso"	1
"presto"	1
"presumible"	1
"presumido"	-1
"presunción"	1
"presunto"	1
"presuntuoso"	-1
"presupuesto"	1
"pretencioso"	-1
"pretender"	-1
"pretendiendo"	-1
"pretensión"	-1
"pretensiones"	-1
"prevalecer"	1
"prevaricación"	-1
"prevención"	1
"prevenible"	1
"prevenido"	1
"prevenir"	-1
"preventivo"	-1
"prever"	1
"previsible"	1
"previsión"	1
"previsor"	1
"prevista"	1
"priapismo"	-1
"prima"	1
"primacía"	1
"primario"	1
"primitivismo"	-1
"primitivo"	-1
"primo"	1
"primogénito"	1
"primor"	1
"princesa"	1
"principal"	1
"príncipe"	1
"principesco"	1
"principiante"	-1
"principios"	1
"priora"	1
"prioridad"	1
"prisa"	-1
"prisión"	-1
"prisionero"	-1
"prístino"	1
"privación"	-1
"privado"	1
"privilegiado"	1
"privilegiar"	1
"privilegio"	1
"probabilidad"	1
"probable"	1
"probado"	1
"probidad"	1
"problema"	-1
"procacidad"	-1
"procedencia"	1
"proceder"	1
"procedimiento"	-1
"procesable"	-1
"procesado"	1
"procesar"	-1
"procesión"	1
"proclamación"	1
"proclamado"	1
"procrastinar"	1
"procreación"	1
"procreador"	1
"proctalgia"	-1
"procurador"	1
"procurarse"	-1
"prodigar"	-1
"prodigio"	1
"prodigioso"	1
"pródigo"	-1
"prodrómico"	-1
"pródromo"	-1
"producción"	1
"productividad"	1
"productivo"	1
"producto"	-1
"productor"	1
"proeza"	1
"profanación"	-1
"profanado"	-1
"profanidad"	-1
"profano"	-1
"profecía"	1
"proferir"	-1
"profesión"	1
"profesional"	1
"profesionalidad"	1
"profesionalismo"	1
"profesor"	1
"profeta"	1
"profético"	-1
"proficiente"	1
"profiláctico"	1
"profundidad"	-1
"profundizable"	1
"profundo"	1
"profusión"	-1
"profuso"	1
"prognato"	-1
"progresar"	1
"progresión"	-1
"progresismo"	1
"progresista"	1
"progresividad"	1
"progresivo"	-1
"progreso"	1
"prohibición"	-1
"prohibido"	-1
"prohibidor"	-1
"prohibiendo"	-1
"prohibir"	-1
"prohibitivo"	-1
"proliferación"	1
"proliferar"	1
"prolífero"	1
"prolífico"	1
"prolijidad"	-1
"prolijo"	1
"prólogo"	1
"prolongada"	-1
"prolongado"	1
"prolongar"	-1
"promesa"	1
"prometedor"	1
"prometer"	1
"prometerse"	1
"prometido"	1
"prominencia"	1
"prominentemente"	1
"promiscuo"	-1
"promoción"	1
"promotor"	1
"promover"	1
"promulgado"	1
"pronación"	1
"pronosticar"	1
"pronóstico"	-1
"pronto"	-1
"pronunciable"	1
"propaganda"	-1
"propensión"	1
"propiciación"	1
"propiciador"	1
"propiciatoriedad"	1
"propiciatorio"	-1
"propicio"	1
"propiedad"	1
"propietario"	1
"propio"	1
"propiocepción"	1
"proporcionable"	1
"proporcionado"	1
"proporcional"	1
"proporcionando"	1
"proporcionar"	1
"proposición"	1
"proscribir"	-1
"proscrito"	-1
"proselitismo"	1
"prospectar"	1
"prospectiva"	1
"próspera"	1
"prosperar"	1
"prosperidad"	1
"próspero"	1
"prostatitis"	-1
"próstilo"	1
"prostitución"	-1
"prostituta"	-1
"protagonismo"	1
"protanopía"	1
"protección"	1
"proteccionista"	1
"protector"	-1
"proteger"	1
"protegerse"	-1
"protegido"	1
"proteico"	1
"proteinuria"	-1
"protesta"	-1
"protestación"	-1
"protestante"	-1
"protestatario"	-1
"protestativo"	-1
"protogeométrico"	1
"prototipo"	1
"provecho"	1
"provechoso"	1
"proverbial"	1
"proverbio"	1
"providencia"	1
"providencial"	1
"provincianismo"	-1
"provisionalmente"	-1
"provocación"	-1
"provocado"	-1
"provocador"	-1
"proxémica"	1
"próximo"	1
"proyectil"	-1
"proyectiles"	-1
"prudencia"	1
"prudencial"	1
"prudente"	1
"prueba"	1
"pseudoalucinación"	-1
"pseudofloema"	-1
"pseudohermafrodita"	1
"psicoactivo"	1
"psiconeurosis"	-1
"psicópata"	-1
"psicopático"	-1
"psicopatología"	-1
"psicopatológico"	-1
"psicosis"	-1
"psicosomático"	-1
"psicoterapeuta"	-1
"psicoterapéutico"	1
"psicótico"	-1
"psilotáceas"	-1
"psilotales"	-1
"psiquiatría"	-1
"psitacosis"	-1
"psocópteros"	-1
"psoriasis"	-1
"pteridosperma"	-1
"ptosis"	-1
"publicidad"	1
"publicista"	-1
"público"	1
"pudibundez"	-1
"pudiente"	1
"pudrir"	-1
"pueblerino"	-1
"puericultura"	1
"pueril"	-1
"puerta"	1
"puertaventana"	1
"puerto"	1
"puesto"	-1
"pugilismo"	-1
"pugnacidad"	-1
"pugnar"	-1
"pujante"	1
"pulcramente"	1
"pulcro"	1
"pulga"	-1
"pulidez"	1
"pulido"	1
"pulimento"	1
"pulimiento"	1
"pulir"	1
"pulla"	-1
"pulmotor"	-1
"púlpito"	-1
"pulpo"	-1
"pulsar"	-1
"pulsera"	-1
"pulverulento"	1
"puma"	-1
"punch"	-1
"punchar"	-1
"punible"	-1
"punitivo"	-1
"puntal"	-1
"punteado"	1
"puntería"	1
"puntilloso"	1
"puntuación"	1
"puntual"	1
"puntualidad"	1
"punzada"	-1
"punzar"	-1
"puñalada"	-1
"puñetazo"	-1
"puñetazos"	-1
"puñete"	-1
"puñetero"	-1
"puño"	-1
"puramente"	1
"pureza"	1
"purga"	-1
"purgatorio"	-1
"purificación"	1
"purificado"	1
"purificar"	1
"purista"	1
"puritano"	1
"puro"	1
"purpurina"	-1
"purulento"	1
"pus"	-1
"pusilánime"	-1
"pusilanimidad"	-1
"puta"	-1
"putada"	-1
"putativo"	1
"putería"	-1
"puto"	-1
"putrescencia"	-1
"putrescible"	-1
"putrescina"	-1
"pútrido"	-1
"puzzle"	1
"qì"	1
"quark"	1
"quebradero"	-1
"quebradizo"	-1
"quebrado"	-1
"quebrantar"	-1
"quebrarse"	-1
"queer"	-1
"quehacer"	-1
"queja"	-1
"quejarse"	-1
"quejica"	-1
"quejicoso"	-1
"quejido"	-1
"quejosamente"	-1
"quejumbre"	-1
"quejumbridad"	-1
"quejumbroso"	-1
"quemado"	-1
"quemadura"	-1
"quemar"	-1
"quemazón"	-1
"queratalgia"	-1
"queratitis"	-1
"queratocono"	-1
"querella"	-1
"querencia"	-1
"querer"	-1
"querida"	-1
"querido"	1
"queroseno"	-1
"querúbico"	1
"querubín"	1
"quid"	1
"quididad"	1
"quiebra"	-1
"quietud"	-1
"quijote"	-1
"quijotería"	-1
"quijotesco"	-1
"quijotismo"	-1
"quiltro"	-1
"quimera"	-1
"químico"	1
"quimono"	-1
"quinacrina"	1
"quinceañero"	1
"quincenal"	1
"quinidina"	1
"quinina"	-1
"quinquefoliado"	-1
"quinqui"	-1
"quirúrgico"	1
"quisquilloso"	-1
"quiste"	-1
"quitapiedras"	1
"quitar"	-1
"rabia"	-1
"ràbia"	-1
"rabiar"	-1
"rabicorto"	-1
"rabieta"	-1
"rabioso"	-1
"rabona"	-1
"racaneo"	-1
"racanería"	-1
"rácano"	-1
"racemoso"	1
"racheado"	-1
"rachear"	-1
"racimado"	1
"racional"	1
"racionalidad"	1
"racionalista"	1
"racionalización"	1
"racista"	1
"radar"	1
"radiación"	-1
"radiactivo"	1
"radiante"	1
"radicalmente"	-1
"radioactivo"	-1
"radón"	-1
"ragtime"	1
"raído"	-1
"rallado"	-1
"ramera"	-1
"ramillete"	1
"ramo"	1
"ramoso"	1
"ramplonería"	-1
"rancidez"	-1
"rancio"	-1
"randa"	-1
"ranger"	-1
"rapaz"	-1
"rápidamente"	1
"rapidez"	1
"rápido"	1
"rapiñar"	-1
"raptar"	-1
"rapto"	-1
"raquitis"	-1
"raquitismo"	-1
"rareza"	-1
"rarito"	-1
"rascada"	-1
"rascadura"	-1
"rascuñado"	1
"rasgado"	-1
"rasgo"	1
"rasguear"	1
"rasgueo"	1
"rasguñado"	1
"rasguño"	-1
"raspado"	-1
"raspar"	-1
"rasposo"	-1
"rastafarianismo"	1
"rastrero"	1
"rata"	-1
"ratero"	-1
"ratificación"	1
"ratificado"	1
"ratificar"	1
"raudo"	1
"raya"	-1
"rayo-x"	-1
"razón"	1
"razonabilidad"	1
"razonable"	1
"razonado"	1
"razonamiento"	1
"reaccionar"	-1
"reaccionario"	-1
"reacio"	-1
"reactivado"	1
"readmisión"	1
"reafirmación"	1
"reafirmar"	1
"reajustarse"	1
"real"	1
"realeza"	1
"realidad"	-1
"realista"	1
"realizable"	1
"realizado"	1
"realpolitik"	1
"realzado"	1
"reanimado"	1
"reanimar"	1
"reanudación"	1
"reaparecer"	1
"reargumentar"	1
"reavivado"	1
"reavivar"	1
"rebaje"	-1
"rebasar"	1
"rebato"	-1
"rebelde"	-1
"rebelión"	-1
"reblandecerse"	1
"rebosante"	1
"rebosar"	1
"rebullicio"	-1
"rebuscado"	1
"recabar"	1
"recablear"	1
"recado"	-1
"recaída"	-1
"recalcitrante"	-1
"recalcitrar"	-1
"recalentado"	1
"recargamiento"	-1
"recargo"	-1
"recauchutar"	1
"recaudo"	1
"recelar"	-1
"recelo"	-1
"receloso"	-1
"recepción"	1
"recepcionar"	1
"receptivo"	1
"recesión"	-1
"receso"	-1
"rechaza"	-1
"rechazado"	-1
"rechazar"	-1
"rechazo"	-1
"rechifla"	-1
"rechiflar"	-1
"rechino"	1
"rechonchez"	1
"rechoncho"	1
"recibido"	1
"reciclable"	1
"reciedumbre"	-1
"reciente"	1
"recinto"	-1
"recio"	1
"recíproco"	1
"reclinar"	1
"recluido"	1
"reclusión"	-1
"recluso"	-1
"reclutas"	1
"recochinearse"	-1
"recocina"	-1
"recoger"	1
"recombinación"	1
"recomendable"	1
"recomendación"	1
"recomendar"	1
"recompensa"	1
"recompensado"	1
"recompensar"	1
"recomponerse"	1
"reconciliable"	1
"reconciliación"	1
"reconciliador"	1
"reconciliar"	1
"reconcomerse"	-1
"recondenar"	-1
"reconditez"	-1
"reconfortante"	1
"reconfortar"	-1
"reconocible"	1
"reconocido"	1
"reconocimiento"	1
"reconquistar"	-1
"reconsideración"	1
"reconstituyente"	1
"reconstrucción"	1
"reconstructor"	1
"reconstruir"	1
"recortado"	1
"recrear"	1
"recrearse"	1
"recreativo"	1
"recreo"	1
"recriminable"	-1
"recriminación"	-1
"recriminar"	-1
"recriminatorio"	-1
"rectificable"	1
"rectificación"	1
"rectificar"	1
"rectitud"	1
"recto"	1
"rector"	1
"recubierto"	1
"recuerdo"	1
"recular"	-1
"recuperable"	1
"recuperación"	1
"recuperador"	-1
"recuperar"	1
"recuperativo"	1
"recurrente"	-1
"recursos"	1
"recusable"	1
"recusante"	-1
"red"	1
"redada"	-1
"redefinir"	1
"redención"	1
"redentor"	1
"redimible"	1
"redistribuir"	-1
"redoblante"	-1
"redoble"	-1
"redomado"	1
"reducción"	-1
"reducible"	1
"reducir"	-1
"reductible"	1
"reductor"	1
"redundante"	-1
"reelección"	-1
"reembolsar"	-1
"reembolso"	1
"reemplazable"	1
"reencarnado"	1
"reencauchar"	1
"reencender"	-1
"reencuadernar"	1
"reensamblar"	1
"refacción"	1
"refajo"	-1
"referendo"	1
"referéndum"	1
"refinado"	1
"refinamiento"	1
"refinar"	1
"reflectante"	1
"reflejo"	1
"reflexionar"	1
"reflexología"	1
"reflujo"	-1
"refocilo"	-1
"reforma"	1
"reformable"	1
"reformación"	1
"reformador"	1
"reformatorio"	1
"reformismo"	1
"reformista"	1
"reforzado"	1
"reforzamiento"	-1
"reforzar"	1
"refractario"	-1
"refractivo"	1
"refrán"	1
"refrenado"	-1
"refrenar"	-1
"refrendación"	1
"refrendada"	1
"refrendar"	1
"refrescante"	1
"refrescar"	1
"refriega"	-1
"refrigerador"	-1
"refringente"	1
"refuerzo"	1
"refugiado"	-1
"refugio"	1
"refulgente"	1
"refundición"	-1
"refunfuño"	-1
"refunfuñón"	-1
"refutable"	-1
"refutación"	-1
"refutar"	-1
"regalado"	1
"regalarse"	1
"regalo"	1
"regalonear"	1
"regañar"	-1
"regañina"	-1
"regaño"	-1
"regañón"	-1
"regata"	1
"regatear"	-1
"regeneración"	1
"regenerado"	1
"regenerador"	1
"regenerar"	1
"regenerarse"	1
"regente"	1
"regicidio"	-1
"regimiento"	-1
"regio"	1
"registro"	1
"regla"	-1
"reglamentar"	-1
"reglar"	1
"regocijado"	1
"regocijador"	1
"regocijar"	1
"regocijarse"	1
"regocijo"	1
"regodearse"	1
"regodeo"	-1
"regordete"	-1
"regresión"	-1
"regresivo"	-1
"regulable"	1
"regulado"	1
"regulador"	-1
"regular"	-1
"regularidad"	1
"regularizar"	1
"regularizarse"	1
"regurgitación"	-1
"regusto"	-1
"rehabilitación"	1
"rehabilitador"	1
"rehabilitar"	1
"reharmonización"	1
"rehén"	-1
"rehuir"	-1
"reimpresión"	-1
"reinante"	1
"reincidencia"	-1
"reincidente"	1
"reintegrar"	1
"reintegrarse"	-1
"reír"	1
"reiterativo"	1
"reivindicación"	-1
"rejilla"	-1
"rejuvenecer"	1
"rejuvenecido"	1
"relación"	1
"relacionado"	1
"relacionarse"	1
"relaciones"	1
"relajación"	1
"relajado"	1
"relajante"	1
"relamerse"	-1
"relámpago"	-1
"relatividad"	1
"relativo"	1
"relevar"	1
"religión"	1
"relinchar"	1
"relinquir"	1
"reliquias"	-1
"reloj"	1
"relojería"	1
"reluciente"	1
"relucir"	1
"relumbrante"	1
"relumbrar"	1
"remachado"	1
"remanente"	1
"remanso"	-1
"rematadora"	1
"remediable"	1
"remediador"	-1
"remedio"	1
"rememorar"	1
"remendando"	1
"remilgado"	1
"remilgo"	-1
"reminiscencia"	1
"reminiscente"	1
"remirado"	1
"remisión"	1
"remiso"	-1
"remodelar"	1
"remojar"	-1
"remolcador"	1
"remordimiento"	-1
"remota"	1
"remunerado"	1
"remunerar"	1
"remunerativo"	1
"renacer"	1
"renaciente"	1
"renacimiento"	1
"rencor"	-1
"rencoroso"	-1
"rendición"	-1
"rendido"	1
"rendimiento"	1
"renegado"	-1
"renguear"	-1
"reniego"	-1
"renombrado"	1
"renombre"	1
"renovable"	1
"renovación"	1
"renovado"	1
"renovar"	1
"renquear"	-1
"rentabilidad"	1
"rentable"	1
"rentar"	1
"renuencia"	-1
"renuncia"	-1
"renunciar"	-1
"reñir"	-1
"reología"	-1
"reológico"	-1
"reorganizar"	1
"reparable"	1
"reparación"	1
"reparar"	1
"repartimiento"	1
"repaso"	-1
"repelente"	-1
"repelo"	-1
"repelón"	-1
"repensar"	1
"repentino"	-1
"repetible"	1
"repetidamente"	-1
"repetido"	1
"repetitivo"	-1
"repipi"	-1
"repique"	1
"replantearse"	1
"replegable"	1
"replegarse"	-1
"repleto"	1
"réplica"	-1
"repolludo"	-1
"reponer"	1
"reponerse"	1
"reportero"	1
"reposabrazos"	1
"reposo"	1
"reprender"	-1
"reprensible"	-1
"reprensión"	-1
"represalia"	-1
"representable"	1
"representación"	1
"representado"	1
"representando"	1
"representante"	1
"represión"	-1
"reprimenda"	-1
"reprimir"	-1
"reprobación"	-1
"reprobar"	-1
"reprobatorio"	-1
"reprochable"	-1
"reprochar"	-1
"reproche"	-1
"reproductivo"	1
"reproductor"	1
"reps"	1
"reptar"	-1
"república"	-1
"repudio"	-1
"repuesto"	1
"repugnancia"	-1
"repugnante"	-1
"repugnar"	-1
"repujado"	1
"repulsión"	-1
"repulsivo"	-1
"repunta"	-1
"reputar"	1
"requemarse"	-1
"requerido"	1
"réquiem"	-1
"requiescat"	-1
"requisición"	1
"requisitoria"	-1
"resabio"	-1
"resbaladizo"	1
"resbalón"	-1
"resbaloso"	1
"rescatable"	1
"rescate"	1
"rescindible"	1
"rescindir"	-1
"rescisión"	-1
"resentido"	-1
"resentimiento"	-1
"resentirse"	-1
"reserva"	1
"reservable"	1
"reservado"	-1
"residente"	1
"residual"	1
"residuo"	-1
"residuos"	-1
"resignacion"	-1
"resignado"	-1
"resignarse"	-1
"resistador"	-1
"resistencia"	-1
"resistente"	-1
"resistiendo"	-1
"resistir"	-1
"resituado"	1
"resoluble"	1
"resolver"	1
"resonante"	1
"respaldado"	1
"respaldar"	1
"respectar"	-1
"respecto"	1
"respetabilidad"	1
"respetable"	1
"respetado"	1
"respetar"	1
"respeto"	1
"respetos"	1
"respetuoso"	1
"respingón"	1
"respiradero"	-1
"respiro"	1
"resplandeciente"	1
"resplandor"	1
"responsabilidad"	-1
"responsable"	1
"restablecido"	1
"restallido"	1
"restauración"	1
"restaurada"	1
"restaurar"	1
"restaurativo"	1
"restitución"	-1
"resto"	1
"restos"	-1
"restricción"	-1
"restrictivo"	-1
"restringido"	-1
"restringir"	-1
"resucitar"	1
"resueltamente"	1
"resuelto"	1
"resultado"	-1
"resultante"	1
"resumidamente"	1
"resurgir"	-1
"resurrección"	1
"retaliar"	-1
"retar"	-1
"retardado"	1
"retardar"	-1
"retención"	1
"retenido"	1
"retentivo"	1
"reticente"	-1
"reticulitermes"	-1
"retirada"	-1
"retirar"	-1
"reto"	-1
"retoño"	1
"retorcerse"	-1
"retorcido"	-1
"retórica"	-1
"retozar"	1
"retozo"	1
"retozón"	1
"retracción"	-1
"retráctil"	1
"retraer"	-1
"retraerse"	-1
"retraído"	-1
"retraïdo"	-1
"retrasado"	-1
"retrasar"	-1
"retraso"	-1
"retratado"	1
"retrete"	-1
"retribuido"	1
"retroactivo"	1
"retroceder"	-1
"retroceso"	-1
"retrogradar"	-1
"retrógrado"	-1
"retrotaer"	1
"retumbante"	1
"reuma"	-1
"reúma"	-1
"reumático"	-1
"reumatismo"	-1
"reunión"	1
"reutilizable"	1
"revalidar"	1
"revelación"	1
"revelado"	1
"revelador"	1
"reventado"	-1
"reventar"	-1
"reventarse"	-1
"reverberación"	-1
"reverberante"	1
"reverbero"	-1
"reverdecer"	1
"reverdecimiento"	1
"reverencia"	1
"reverenciar"	1
"reverendo"	1
"reverente"	1
"reversibilidad"	1
"reversible"	1
"revertido"	1
"revertir"	-1
"revés"	-1
"revisado"	1
"revisar"	-1
"revitalizado"	1
"revivificar"	1
"revivir"	-1
"revocable"	1
"revocación"	-1
"revocar"	-1
"revolcarse"	-1
"revoloteo"	-1
"revoltijo"	-1
"revoltoso"	-1
"revolución"	-1
"revolucionar"	1
"revolucionario"	1
"revólver"	-1
"revuelco"	-1
"revuelta"	-1
"revulsión"	-1
"rey"	1
"reyerta"	-1
"rezagado"	-1
"rezongar"	-1
"riada"	1
"ribavirina"	1
"riboflavina"	-1
"rickettsia"	-1
"rickettsiosis"	-1
"rico"	1
"rictus"	-1
"ricura"	1
"ridículo"	-1
"riendo"	1
"riesgo"	-1
"rifa"	1
"rifar"	1
"rifle"	-1
"rigidez"	-1
"rígido"	-1
"rigor"	-1
"rigoroso"	1
"rigurosidad"	-1
"riguroso"	-1
"rijo"	-1
"rijosidad"	-1
"rimado"	1
"rimbombancia"	-1
"rinoplastia"	1
"riña"	-1
"riqueza"	1
"risa"	1
"risilla"	1
"risita"	-1
"risueño"	1
"rítmico"	1
"ritmo"	1
"rito"	1
"ritual"	1
"ritualista"	1
"rival"	-1
"rivalidad"	-1
"rizo"	-1
"robado"	-1
"robar"	-1
"robo"	-1
"robustez"	1
"robusto"	1
"roce"	-1
"rocín"	-1
"rocoso"	-1
"rodear"	-1
"rodera"	-1
"rodillera"	-1
"rodillero"	-1
"rodófitos"	-1
"rofecoxib"	-1
"rogativa"	1
"rojizo"	1
"rojo-rosado"	1
"rol"	1
"roletear"	1
"rollizo"	1
"romanal"	-1
"romanticismo"	1
"romántico"	1
"romo"	-1
"rompe-huelga"	-1
"rompe-huelgas"	-1
"rompehielos"	1
"rompehuelgas"	-1
"romper"	-1
"rompible"	-1
"rompió"	-1
"roncería"	-1
"ronchar"	-1
"ronco"	-1
"rondador"	-1
"rondalla"	1
"rondar"	-1
"ronquedad"	-1
"ronquera"	-1
"ronronear"	1
"ronroneo"	1
"ronzar"	-1
"roña"	-1
"roñería"	-1
"roñosería"	-1
"roñoso"	-1
"rookie"	-1
"ropón"	-1
"rosa"	1
"rosáceo"	1
"rosado"	1
"rosbif"	1
"roscado"	-1
"rosellinia"	-1
"roseta"	-1
"rotenona"	-1
"roto"	-1
"rotundo"	1
