"palabra"	"valor"
"impávido"	0.8
"impecable"	0.25
"impedido"	-0.25
"impedimento"	-0.8
"impedir"	-0.8
"impenetrable"	-0.4
"impenitente"	-0.6
"impensable"	-0.8
"imperfección"	-0.5
"imperfecciones"	-0.6
"imperfectamente"	-0.5
"imperfecto"	-0.5
"imperialista"	-0.8
"imperiosamente"	-0.8
"imperioso"	-0.8
"impermeable"	0.4
"impersonal"	-1
"impertinacia"	-0.25
"impertinente"	-0.5
"imperturbable"	0.25
"impetuosamente"	-0.8
"impetuoso"	-0.8
"impiedad"	-1
"impío"	-1
"implacabilidad"	-0.6
"implacable"	-0.5
"implacablemente"	-0.6
"implacablemente"	-0.4
"implicado"	-0.25
"implicar"	-0.75
"implorar"	-0.4
"implosionar"	-0.6
"impone"	-0.8
"imponente"	-0.4
"imponer"	-0.25
"impopular"	-0.5
"importancia"	0.5
"importante"	0.75
"importunar"	-0.8
"imposibilidad"	-0.6
"imposible"	-0.5
"imposiblemente"	-0.6
"imposición"	-0.5
"impostor"	-0.8
"impotencia"	-0.8
"impotente"	-0.5
"impracticable"	-0.8
"imprecación"	-0.8
"imprecar"	-0.8
"imprecisa"	-0.8
"imprecisión"	-0.8
"impreciso"	-0.8
"impredecible"	-0.5
"impregnar"	-0.25
"impresión"	0.1
"impresionable"	-0.25
"impresionado"	0.5
"impresionante"	0.75
"impresionantemente"	1
"impresionar"	0.75
"imprevisto"	-0.8
"improbabilidad"	-0.6
"improbable"	-0.6
"improbablemente"	-0.6
"improductivo"	-0.5
"impronunciable"	-0.8
"impropiedad"	-0.5
"impropio"	-1
"improvisar"	0.25
"improviso"	-0.25
"imprudencia"	-0.5
"imprudente"	-0.5
"imprudentemente"	-1
"impudente"	-1
"impudentemente"	-1
"impuesta"	-0.8
"impuesto"	-0.8
"impugnar"	-0.6
"impulsado"	0.25
"impulsar"	0.25
"impulsivamente"	-0.4
"impulsivo"	-0.4
"impulso"	0.1
"impunidad"	-0.4
"impureza"	-0.5
"impuro"	-0.5
"imputación"	-0.6
"inaccesible"	-0.8
"inaceptable"	-0.75
"inaceptablemente"	-0.8
"inactividad"	-0.6
"inactivo"	-0.6
"inadaptación"	-1
"inadaptado"	-1
"inadecuadamente"	-1
"inadecuado"	-0.75
"inadmisible"	-0.6
"inadvertencia"	-0.4
"inadvertido"	-0.4
"inaguantable"	-0.75
"inalámbrico"	0.25
"inalcanzable"	-0.8
"inalienable"	0.25
"inamovible"	-0.6
"inane"	-0.5
"inanición"	-0.75
"inaplicable"	-0.6
"inapropiadamente"	-0.5
"inapropiado"	-0.5
"inarticulado"	-0.5
"inasequible"	-0.8
"inatención"	-0.8
"inatento"	-0.8
"inaudible"	-0.5
"inaudito"	-0.6
"inauguración"	0.6
"incalculable"	-0.6
"incapacidad"	-0.6
"incapacitado"	-0.8
"incapacitante"	-0.8
"incapaz"	-0.75
"incapturable"	-0.8
"incautación"	-0.6
"incautar"	-0.6
"incauto"	-0.6
"incendiar"	-1
"incendiario"	-0.75
"incendio"	-1
"incertidumbre"	-0.8
"incesante"	-0.5
"incesantemente"	-0.8
"incesto"	-1
"incestuoso"	-1
"incidente"	-0.25
"incierto"	-0.75
"incineración"	-0.6
"incisivo"	0.5
"incitar"	-0.5
"incivil"	-1
"incivilidad"	-1
"incivilizado"	-1
"inclemente"	-0.5
"inclinación"	0.5
"inclinado"	0.4
"inclinarse"	-0.6
"incluido"	0.6
"incluir"	0.6
"inclusivo"	0.8
"incluso"	0.6
"incoherencia"	-0.8
"incoherente"	-0.5
"incoherentemente"	-0.8
"incoloro"	-0.25
"incombustible"	0.6
"incómodamente"	-0.5
"incomodidad"	-0.5
"incómodo"	-0.5
"incomparable"	0.25
"incomparablemente"	0.25
"incompatibilidad"	-0.8
"incompatible"	-0.5
"incompetencia"	-1
"incompetente"	-0.75
"incompleto"	-0.6
"incomprender"	-0.75
"incomprendido"	-0.75
"incomprensible"	-0.5
"incomprensión"	-0.8
"incomprobable"	-0.25
"inconcebible"	-0.5
"inconcebiblemente"	-0.5
"inconcluso"	-0.5
"incondicional"	0.4
"incondicionalmente"	0.4
"inconexo"	-0.6
"inconfesable"	-0.5
"incongruencia"	-0.4
"incongruente"	-0.4
"incongruentemente"	-0.8
"incongruidad"	-0.8
"inconmensurable"	-0.6
"inconsciente"	-0.6
"inconsecuencia"	-0.5
"inconsecuente"	-0.75
"inconsecuentemente"	-0.6
"inconsistence"	-0.8
"inconsistencia"	-0.8
"inconsistente"	-0.8
"inconsolable"	-0.8
"inconsolablemente"	-0.5
"inconstante"	-0.6
"inconstitucional"	-0.5
"incontestable"	-0.25
"incontrolable"	-1
"inconveniencia"	-0.5
"inconveniente"	-0.8
"inconvenientemente"	-0.8
"inconvenientes"	-0.8
"incorpóreo"	-0.5
"incorrectamente"	-0.5
"incorrecto"	-0.8
"incorregible"	-0.4
"incredulidad"	-0.5
"incrédulo"	-0.6
"increíble"	0.6
"increíblemente"	-0.5
"incrementar"	0.5
"incriminación"	-1
"incriminar"	-1
"incriminatorio"	-1
"incruento"	-0.4
"íncubo"	-0.25
"incuestionable"	0.5
"incuestionablemente"	0.5
"inculcar"	-0.25
"incumplido"	-0.75
"incumplimiento"	-0.75
"incurable"	-1
"incurrir"	-0.25
"incursión"	-0.8
"incursionando"	-0.25
"indebido"	-0.8
"indecencia"	-1
"indecente"	-0.5
"indecentemente"	-1
"indecible"	-0.75
"indeciblemente"	-0.8
"indecisión"	-0.5
"indeciso"	-0.75
"indecoro"	-0.8
"indecoroso"	-0.8
"indefendible"	-0.5
"indefenso"	-0.5
"indefinición"	-1
"indefinido"	-0.6
"indeleble"	-0.6
"indelicadeza"	-0.6
"indelicado"	-0.6
"indemne"	0.8
"indemnidad"	-0.4
"indemnizar"	-0.4
"independencia"	0.8
"indescriptiblemente"	-0.25
"indeseable"	-0.75
"indestructible"	0.75
"indeterminable"	-0.6
"indeterminado"	-0.6
"indicador"	0.25
"indiferencia"	-1
"indiferente"	-0.5
"indigencia"	-1
"indigente"	-0.5
"indigerible"	-0.6
"indignación"	-1
"indignado"	-0.75
"indignamente"	-1
"indignante"	-0.8
"indignar"	-0.75
"indignidad"	-1
"indigno"	-1
"indiscernible"	-0.6
"indisciplinado"	-1
"indiscreción"	-0.5
"indiscretamente"	-0.6
"indiscreto"	-0.6
"indiscriminada"	-0.25
"indiscriminadamente"	-0.25
"indiscutible"	0.4
"indiscutiblemente"	0.4
"indisponible"	-0.5
"indispuesto"	-0.5
"indistinguible"	-0.6
"indistinto"	-0.25
"indistinto"	-0.6
"individualidad"	0.6
"individualizado"	0.6
"indiviso"	0.25
"indocumentado"	-0.6
"indolente"	-0.5
"indoloro"	1
"indomable"	0.4
"indulgencia"	-0.25
"indulgente"	-0.25
"indultar"	0.8
"indulto"	0.8
"industrioso"	1
"inédito"	-0.25
"ineficacia"	-1
"ineficaz"	-1
"ineficazmente"	-0.5
"ineficiente"	-0.5
"ineficientemente"	-1
"inelegible"	-0.8
"ineludible"	-0.6
"ineludiblemente"	-0.6
"ineptitud"	-0.8
"inepto"	-1
"inequívocamente"	0.5
"inerte"	-0.25
"inesperadamente"	-0.25
"inesperado"	-0.25
"inestabilidad"	-0.8
"inestable"	-0.75
"inestable"	-1
"inestablemente"	-0.8
"inestimable"	-0.6
"inestimablemente"	-0.6
"inevitabilidad"	-0.6
"inevitable"	-0.6
"inevitablemente"	-0.5
"inexactamente"	-1
"inexactitud"	-0.8
"inexacto"	-0.8
"inexcusable"	-0.5
"inexcusablemente"	-0.8
"inexistente"	-0.6
"inexorable"	-0.6
"inexorablemente"	-0.6
"inexperiencia"	-0.5
"inexpertamente"	-1
"inexperto"	-0.5
"inexpiable"	-0.8
"inexplicable"	-0.6
"inexpresivo"	-0.6
"inexpugnable"	-0.4
"inextricable"	-0.8
"inextricablemente"	-0.8
"infalibilidad"	0.25
"infalible"	0.5
"infaliblemente"	0.25
"infame"	-0.75
"infamemente"	-1
"infamia"	-0.5
"infancia"	0.6
"infanticidio"	-1
"infantil"	0.6
"infantilismo"	-0.75
"infarto"	-0.5
"infatuación"	0.8
"infección"	-0.75
"infeccioso"	-1
"infectado"	-0.75
"infectar"	-0.8
"infelicidad"	-0.5
"infeliz"	-0.75
"infelizmente"	-1
"inferior"	-0.75
"inferioridad"	-0.5
"infernal"	-1
"infestar"	-1
"infidelidad"	-1
"infidelidades"	-1
"infiel"	-0.5
"infielmente"	-1
"infierno"	-1
"infiltración"	-0.6
"infiltrado"	-0.6
"infiltrados"	-0.6
"infiltrar"	-0.6
"infinitamente"	0.6
"infinitesimal"	0.6
"infinito"	0.6
"inflación"	-0.6
"inflacionista"	-0.6
"inflado"	-0.75
"inflamación"	-0.5
"inflamar"	-0.8
"inflamatorio"	-1
"inflar"	-0.6
"inflexible"	-0.6
"infligir"	-0.75
"influencia"	0.25
"influyente"	1
"informa"	0.4
"información"	0.4
"informador"	0.4
"informal"	-1
"informalidad"	-1
"infortunio"	-1
"infortunios"	-1
"infracción"	-0.5
"infracciones"	-1
"infractor"	-0.5
"inframundo"	-0.6
"infranqueable"	-0.6
"infravalorar"	-0.4
"infringir"	-0.5
"infructuosamente"	-0.8
"infructuoso"	-0.75
"infundado"	-0.5
"infundir"	0.25
"ingenio"	1
"ingeniosamente"	1
"ingenioso"	1
"ingenuamente"	-0.5
"ingenuidad"	-0.25
"ingenuo"	-0.75
"ingobernable"	-0.8
"ingratitud"	-1
"ingrato"	-1
"inhábil"	-0.5
"inhabilitar"	-0.5
"inhibición"	-0.6
"inhibir"	-0.75
"inhóspito"	-0.5
"inhumanidad"	-0.5
"inhumano"	-1
"iniciado"	0.6
"inicuo"	-0.25
"inimaginable"	-0.5
"inimaginablemente"	-0.6
"inimitable"	0.25
"ininteligible"	-0.5
"iniquidad"	-0.5
"injuria"	-1
"injuriar"	-1
"injustamente"	-1
"injusticia"	-1
"injustificable"	-0.5
"injustificadamente"	-0.8
"injustificado"	-0.5
"injusto"	-0.5
"inmaculadamente"	0.5
"inmaculado"	0.5
"inmadurez"	-0.6
"inmaduro"	-0.5
"inmanejable"	-1
"inmaterial"	-0.25
"inmenso"	0.5
"inmersión"	-0.4
"inminencia"	-0.25
"inminente"	-0.25
"inminentemente"	-0.25
"inmiscuido"	-1
"inmiscuir"	-1
"inmiscuirse"	-1
"inmisericorde"	-0.5
"inmoderadamente"	-0.8
"inmoderado"	-0.8
"inmodesto"	-1
"inmoral"	-0.5
"inmoralidad"	-0.5
"inmoralmente"	-1
"inmortal"	0.1
"inmóvil"	-0.4
"inmovilizado"	-0.5
"inmundicia"	-0.75
"inmundo"	-0.5
"inmune"	0.4
"inmutable"	-0.6
"innatural"	-0.8
"innecesariamente"	-0.6
"innecesario"	-0.6
"innoble"	-1
"innovación"	0.75
"innovador"	0.6
"innovar"	0.5
"inobservable"	-1
"inobservado"	-0.5
"inocencia"	0.8
"inocente"	0.4
"inocentemente"	0.8
"inocuo"	0.5
"inofensivo"	0.8
"inolvidable"	0.5
"inoperable"	-0.8
"inoperancia"	-1
"inoperante"	-0.8
"inoportuno"	-0.5
"inoxidable"	0.5
"inquebrantable"	0.25
"inquietante"	-1
"inquietantemente"	-0.5
"inquieto"	-0.5
"inquietos"	-0.8
"inquietud"	-1
"inquilino"	-0.25
"inquisición"	-0.4
"inquisitivo"	0.5
"insaciable"	-0.5
"insalubre"	-0.75
"insano"	-0.75
"insatisfacción"	-0.5
"insatisfactorio"	-0.25
"insatisfecho"	-0.75
"inscribir"	0.25
"insegura"	-0.25
"inseguridad"	-0.75
"inseguro"	-1
"insensibilidad"	-0.5
"insensible"	-0.8
"insensiblemente"	-1
"inseparable"	0.5
"insidiosamente"	-1
"insidioso"	-0.5
"insignificancia"	-0.5
"insignificante"	-0.75
"insignificantemente"	-0.6
"insinceramente"	-1
"insinceridad"	-1
"insincero"	-1
"insinuación"	-0.4
"insinuante"	-0.6
"insinuar"	-0.6
"insípido"	-0.5
"insistir"	-0.25
"insociable"	-0.8
"insolencia"	-1
"insolente"	-0.5
"insolentemente"	-1
"insolidario"	-0.8
"insolvencia"	-0.8
"insolvente"	-0.5
"insomne"	-1
"insomnio"	-1
"insoportable"	-0.6
"insoportablemente"	-0.5
"insostenible"	-0.5
"insostenible"	-0.5
"inspector"	0.25
"inspiración"	1
"inspirado"	0.5
"inspirador"	0.75
"inspirar"	1
"instantáneamente"	-0.25
"instigación"	-0.4
"instigador"	-0.8
"instigadores"	-0.8
"instigar"	-0.5
"instintivamente"	0.4
"instintivo"	0.4
"instinto"	0.25
"instrucción"	0.4
"instructivo"	0.4
"instructor"	0.4
"instruir"	0.4
"instrumental"	0.5
"insubordinado"	-1
"insubstancial"	-0.6
"insuficiencia"	-0.5
"insuficiente"	-0.5
"insuficientemente"	-0.5
"insufrible"	-0.5
"insufriblemente"	-1
"insular"	-0.1
"insultante"	-0.75
"insultantemente"	-1
"insultar"	-0.5
"insulto"	-1
"insultos"	-0.5
"insuperable"	-0.5
"insuperablemente"	-0.6
"insuperado"	0.4
"insurgencia"	-0.25
"insurgente"	-0.25
"insurrección"	-0.5
"insustancial"	-0.6
"insustituible"	0.4
"intachable"	1
"intachablemente"	1
"intacto"	0.5
"integrado"	0.6
"integral"	0.6
"integridad"	0.5
"intelecto"	0.6
"intelectual"	0.8
"inteligencia"	0.5
"inteligente"	0.4
"inteligentemente"	0.8
"inteligible"	0.4
"intención"	0.25
"intencionadamente"	-0.25
"intenciones"	0.25
"intensamente"	-0.25
"intenso"	-0.25
"intento"	-0.6
"intercambiar"	0.25
"interdicción"	-0.4
"interesado"	0.5
"interesante"	0.75
"interesar"	0.5
"intereses"	0.5
"interferencia"	-0.5
"interferir"	-0.6
"interludio"	0.25
"intermediación"	-0.25
"interminable"	-0.6
"intermitente"	-0.5
"interpretación"	-0.4
"interrogado"	-0.6
"interrogar"	-0.6
"interrumpido"	-0.75
"interrumpir"	-0.8
"interrupción"	-0.5
"interrupciones"	-0.8
"intervención"	-0.6
"intestino"	-0.4
"intestinos"	-0.4
"intimida"	-1
"intimidación"	-0.75
"intimidad"	0.8
"intimidante"	-0.5
"intimidantemente"	-1
"intimidar"	-0.75
"íntimo"	0.5
"intitulado"	-0.25
"intocable"	-0.25
"intolerable"	-0.5
"intolerablemente"	-1
"intolerancia"	-0.5
"intolerante"	-1
"intoxicar"	-0.4
"intransigencia"	-0.6
"intransigente"	-0.6
"intratable"	-0.5
"intrepidez"	0.8
"intrépido"	0.5
"intriga"	-0.1
"intrigado"	0.8
"intrigante"	0.25
"intrigas"	0.8
"intrincadamente"	0.6
"intrincado"	0.25
"introducido"	0.6
"intrusión"	-0.75
"intruso"	-0.5
"intuición"	0.5
"intuitivo"	0.5
"inundaciones"	-0.8
"inundado"	-0.8
"inundar"	-0.5
"inusable"	-0.8
"inútil"	-0.75
"inútil"	-0.75
"inutilidad"	-1
"inutilizable"	-0.8
"inutilizar"	-0.8
"inútilmente"	-1
"invadido"	-0.6
"invadir"	-0.5
"invalidación"	-0.8
"invalidar"	-0.5
"invalidez"	-0.5
"inválido"	-0.8
"invaluable"	0.5
"invaluablemente"	0.25
"invariablemente"	0.25
"invasión"	-0.5
"invasor"	-1
"invectiva"	-0.8
"invencibilidad"	0.6
"invencible"	0.25
"inventado"	0.6
"inventiva"	1
"inventivo"	0.5
"inventor"	0.6
"invernadero"	-0.25
"invernal"	-0.25
"inverosímilmente"	-0.8
"investigador"	-0.25
"investigar"	0.25
"inviolable"	0.25
"invisible"	0.25
"invitación"	0.25
"involuntariamente"	-0.6
"involuntario"	-0.5
"invulnerable"	0.5
"inyección"	-0.25
"ira"	-0.5
"irascible"	-0.8
"ironía"	-0.25
"irónicamente"	-0.25
"irónico"	-0.25
"irracional"	-0.75
"irracionalidad"	-0.5
"irracionalmente"	-1
"irrazonable"	-0.5
"irreal"	-0.4
"irreconciliable"	-0.5
"irreconocible"	-0.6
"irreconocible"	-0.75
"irrecuperable"	-1
"irredimible"	-1
"irreducible"	-0.6
"irreflexión"	-1
"irreflexivamente"	-1
"irreflexivo"	-0.75
"irreformable"	-0.6
"irregular"	-0.75
"irregularidad"	-0.75
"irrelevancia"	-0.8
"irrelevante"	-0.75
"irreparable"	-0.5
"irreprimible"	-0.4
"irreprochable"	-0.6
"irresistible"	0.6
"irresistiblemente"	0.8
"irresoluble"	-0.6
"irresoluto"	-0.5
"irrespetar"	-1
"irrespeto"	-0.75
"irrespetuosamente"	-1
"irrespetuoso"	-0.75
"irresponsable"	-0.8
"irresponsable"	-0.5
"irresponsable"	-0.5
"irrestricto"	-0.25
"irreverente"	-1
"irreversible"	-0.5
"irrevocable"	-0.25
"irritabilidad"	-1
"irritable"	-1
"irritación"	-0.6
"irritado"	-0.5
"irritante"	-1
"irritantemente"	-1
"irritar"	-1
"irrompible"	0.8
"irrumpir"	-0.5
"jactancioso"	-0.5
"jactarse"	-0.25
"jadear"	-0.8
"jamelgo"	-0.75
"jarana"	0.5
"jaranear"	0.5
"jardín"	0.6
"jaula"	-0.6
"jefe"	0.25
"jerga"	-0.4
"jocoso"	0.6
"joder"	-0.6
"jodida"	-0.8
"jornada"	0.4
"joven"	0.4
"jovial"	1
"joya"	0.5
"jubilación"	1
"jubilar"	1
"jubilosamente"	1
"jubiloso"	0.5
"judicial"	-0.25
"juerga"	0.25
"jugador"	-0.1
"juguete"	-0.25
"juguetón"	1
"juicioso"	0.5
"junta"	-0.25
"jurado"	-0.4
"juramento"	0.4
"juramento"	-0.1
"jurisdicción"	-0.25
"justa"	0.75
"justamente"	1
"justicia"	1
"justificable"	0.8
"justificación"	0.25
"justificadamente"	1
"justificado"	1
"justificar"	0.8
"justo"	0.5
"juvenil"	0.5
"juventud"	0.4
"juzgar"	0.4
"kamikaze"	-1
"laberinto"	-0.4
"labor"	-0.4
"laborioso"	-0.8
"lacayo"	-0.25
"ladrón"	-1
"ladrones"	-1
"ladronzuelo"	-0.5
"lágrima"	-0.6
"laguna"	-0.25
"lamentable"	-1
"lamentablemente"	-1
"lamentando"	-1
"lamentar"	-1
"lamento"	-0.75
"languidecer"	-0.5
"languideciendo"	-0.8
"languidez"	-0.1
"lánguido"	-0.75
"lanza"	-0.4
"lanzado"	-0.6
"lanzamiento"	-0.1
"lanzar"	-0.5
"lápida"	-0.6
"lapo"	-0.5
"lapso"	-0.5
"largo"	-0.25
"larguirucho"	-0.5
"larvas"	-0.25
"lasciva"	-0.5
"lascivamente"	-1
"lascivia"	-1
"lascivo"	-1
"lástima"	-0.5
"lastimeramente"	-0.8
"lastimosamente"	-1
"lastimoso"	-0.8
"latente"	-0.25
"látigo"	-0.25
"laureado"	0.8
"lava"	-0.25
"lavado"	-0.25
"lavar"	0.25
"laxante"	-0.6
"lazo"	-0.5
"leal"	1
"lealtad"	0.75
"lección"	0.4
"lector"	0.1
"lectura"	0.1
"led"	0.4
"legado"	0.6
"legal"	0.25
"legalizado"	0.6
"legalmente"	0.8
"legendario"	0.75
"legibilidad"	0.8
"legible"	0.5
"legible"	0.8
"legítima"	0.75
"legítimamente"	1
"legítimo"	0.8
"lengüeta"	-0.25
"lentitud"	-0.25
"lento"	-0.25
"león"	0.1
"lepra"	-1
"leproso"	-0.6
"lesbiana"	-0.25
"lesión"	-0.75
"lesionado"	-0.75
"lesionar"	-0.5
"letal"	-0.5
"letárgico"	-0.5
"letargo"	-0.75
"letrina"	-0.6
"leucemia"	-0.5
"levantamiento"	-0.5
"libelo"	-0.8
"liberación"	0.5
"liberado"	0.8
"liberar"	0.5
"libertad"	0.75
"libertinaje"	-1
"libidinoso"	-0.25
"librar"	0.4
"libremente"	1
"libresco"	0.6
"licenciosamente"	-1
"licencioso"	-1
"líder"	0.25
"liga"	0.25
"ligado"	-0.25
"ligar"	0.25
"ligereza"	0.25
"ligero"	-1
"limitación"	-0.5
"limitado"	-0.75
"límite"	-0.25
"limo"	-0.6
"limosa"	-0.25
"limpia"	0.6
"limpiador"	0.5
"limpiamente"	0.5
"limpiar"	0.75
"limpieza"	0.6
"linda"	0.75
"lío"	-0.75
"lira"	0.4
"lírico"	0.5
"lisiado"	-0.75
"listeza"	1
"listo"	0.8
"litera"	-0.25
"litigante"	-0.4
"litigar"	-0.4
"litigio"	-0.5
"litigioso"	-0.75
"lívidamente"	-0.4
"lívido"	-0.75
"llaga"	-1
"llamar"	0.6
"llamativamente"	-0.6
"llamativo"	-0.25
"llanto"	-0.5
"llorado"	-1
"llorar"	-1
"lloro"	-0.5
"llorón"	-1
"lloroso"	-0.5
"lluvia"	0.1
"lluvioso"	-0.25
"loa"	1
"loable"	0.8
"loar"	1
"lobo"	-0.25
"local"	0.25
"localizar"	0.6
"locamente"	-1
"loco"	-0.75
"locura"	-0.8
"lodazal"	-0.5
"lodo"	-0.5
"lógico"	0.5
"lograr"	1
"logro"	0.8
"longevidad"	0.8
"loquero"	-1
"lozano"	0.1
"lucha"	-0.5
"luchando"	-0.6
"luchar"	-0.4
"lúcidamente"	0.25
"lúcido"	0.25
"lucir"	-0.5
"lucrativo"	1
"lúgubre"	-0.5
"lujo"	0.5
"lujosamente"	0.8
"lujoso"	0.75
"lujuria"	-0.25
"lujurioso"	-0.25
"luminoso"	0.5
"lunar"	-0.4
"lunático"	-0.75
"lustre"	0.5
"lustroso"	0.5
"luto"	-0.5
"macabro"	-1
"madero"	-0.25
"maduración"	0.5
"madurar"	0.8
"madurez"	1
"maduro"	0.75
"maestría"	0.25
"maestro"	0.25
"mafia"	-0.8
"magia"	0.25
"mágico"	0.75
"magistralmente"	1
"magnánimamente"	0.6
"magnánimo"	0.6
"magnetismo"	0.25
"magníficamente"	1
"magnificencia"	0.75
"magnífico"	1
"mago"	0.4
"magullado"	-0.5
"majara"	-0.75
"majareta"	-0.75
"majestad"	0.5
"majestuoso"	0.5
"mal"	-1
"malaria"	-1
"malcontento"	-1
"malcriado"	-1
"maldad"	-1
"maldecir"	-1
"maldición"	-0.75
"maldita"	-0.5
"maldito"	-0.5
"maleducado"	-0.8
"malencarado"	-1
"malentender"	-0.75
"malentendido"	-0.75
"malestar"	-1
"malévolamente"	-1
"malevolencia"	-1
"malévolo"	-0.5
"malformación"	-1
"malgastar"	-1
"malhechor"	-1
"malhumor"	-0.25
"malhumorado"	-1
"malicia"	-0.5
"maliciosamente"	-0.8
"malicioso"	-0.5
"malignidad"	-1
"maligno"	-0.5
"malinterpretado"	-0.8
"malinterpretar"	-0.5
"malísimo"	-1
"malo"	-0.75
"malograr"	-0.25
"maloliente"	-1
"maltratador"	-1
"maltratar"	-1
"maltrato"	-1
"malvado"	-0.75
"malversación"	-1
"mancha"	-0.5
"manchar"	-0.8
"mandado"	-0.4
"mandato"	-0.4
"mandón"	-1
"manejable"	0.8
"mangante"	-0.5
"manía"	-0.25
"maníaco"	-0.5
"maniático"	-0.75
"manifestación"	-0.5
"manifestada"	0.25
"manifestante"	-0.6
"maniobrable"	0.8
"manipulable"	-0.5
"manipulación"	-0.8
"manipulado"	-0.6
"manipulador"	-0.8
"manipular"	-0.5
"manipulativo"	-0.5
"manosear"	-1
"mantecoso"	0.6
"mantener"	0.6
"manualidad"	-0.25
"maña"	0.6
"maquiavélico"	-1
"maraña"	-0.4
"maravilla"	0.75
"maravillado"	0.8
"maravillar"	0.75
"maravillosamente"	0.75
"marchitado"	-1
"marchitar"	-0.6
"marchitez"	-1
"marchito"	-0.25
"marcial"	-0.4
"mareado"	-0.75
"maremoto"	-0.5
"mareo"	-0.6
"marginal"	-0.4
"marginalmente"	-0.4
"marica"	-0.8
"maricón"	-0.8
"marina"	-0.25
"mariscal"	-0.25
"marrano"	-0.5
"mártir"	-0.4
"martirio"	-0.5
"masacre"	-1
"masaje"	0.5
"masculinidad"	-0.25
"masculino"	0.4
"mascullar"	-0.6
"masoquismo"	-0.8
"masturbar"	-0.25
"matadero"	-0.8
"matanza"	-0.75
"matar"	-0.75
"materialismo"	-0.6
"materialista"	-0.6
"maternal"	0.8
"maternidad"	0.6
"matón"	-0.75
"matorral"	-0.25
"matrimonio"	0.6
"matriz"	0.25
"matrona"	0.1
"mayor"	0.4
"mayordomo"	0.4
"mayoría"	0.25
"mazmorra"	-0.5
"meada"	-0.6
"meadero"	-0.25
"meandro"	0.25
"mear"	-0.6
"mecenas"	0.5
"mecenazgo"	0.5
"medalla"	0.25
"mediación"	-0.4
"mediador"	-0.4
"médico"	-0.25
"mediocre"	-0.75
"mediocridad"	-0.75
"meditación"	0.6
"meditada"	0.6
"meditar"	0.6
"meditativo"	0.6
"médula"	-0.4
"mejor"	0.5
"mejora"	0.8
"mejorado"	1
"mejoramiento"	1
"mejorando"	0.75
"mejorar"	0.5
"mejoría"	1
"melancolía"	-0.75
"melancólico"	-1
"melindroso"	-0.4
"mella"	-0.5
"mellado"	-0.5
"melocotón"	0.4
"melodrama"	-0.25
"melodramáticamente"	-0.25
"melodramático"	-0.25
"memo"	-0.25
"memorable"	0.4
"mendacidad"	-0.8
"mendaz"	-0.8
"mendicidad"	-0.5
"mendigar"	-0.75
"mendigo"	-0.5
"menguante"	-0.6
"menor"	-0.25
"menospreciado"	-0.5
"menospreciar"	-0.75
"menosprecio"	-1
"mentecato"	-0.25
"mentir"	-1
"mentira"	-0.75
"mentiroso"	-0.25
"mentor"	0.8
"mercachifle"	-0.5
"mercado"	0.1
"mercenario"	-0.25
"merecer"	0.25
"merecidamente"	0.25
"merecido"	0.25
"mérito"	0.75
"meritorio"	0.5
"mesías"	1
"mesurado"	0.4
"metafórico"	0.25
"metástasis"	-0.6
"meticulosamente"	0.25
"meticuloso"	0.25
"metódico"	-0.25
"mezquindad"	-1
"miedo"	-0.75
"miedoso"	0.1
"miel"	0.6
"mierda"	-0.5
"milagro"	0.75
"milagrosamente"	1
"milagroso"	0.5
"militancia"	-0.8
"mimar"	-0.5
"mimetismo"	-0.6
"mimo"	0.6
"minar"	-0.75
"minimizar"	-0.25
"minoría"	-0.25
"minusválido"	-0.8
"miope"	-1
"miopía"	-1
"mirada"	-0.8
"miserable"	-1
"miserablemente"	-1
"miseria"	-0.75
"misericordia"	1
"misericordioso"	0.5
"mísero"	-1
"misóginia"	-1
"misógino"	-1
"misterio"	-0.4
"misteriosamente"	-0.5
"misterioso"	-1
"mistificar"	-0.25
"mito"	-0.25
"mocasín"	-0.25
"moda"	0.6
"modales"	0.1
"modelo"	0.4
"moderador"	0.4
"moderar"	0.4
"moderno"	0.6
"modestia"	0.5
"modesto"	0.75
"mofa"	-0.5
"mohín"	-0.25
"mohíno"	-1
"moho"	-1
"mojigatería"	-0.25
"mojigato"	-0.25
"moler"	-0.25
"molesta"	-0.5
"molestado"	-0.5
"molestamente"	-1
"molestar"	-0.75
"molestia"	-1
"molestias"	-1
"molesto"	-0.75
"molienda"	-0.5
"molotov"	-0.25
"monería"	0.8
"monetario"	0.4
"monopolio"	-0.25
"monopolista"	-0.25
"monopolizar"	-0.6
"monotonía"	-0.8
"monótono"	-0.5
"monstruo"	-0.8
"monstruosamente"	-1
"monstruosidad"	-1
"monstruoso"	-0.5
"montaje"	0.25
"monumental"	0.8
"monumentalmente"	0.8
"monumento"	0.6
"monzón"	-0.25
"moral"	0.1
"moralidad"	0.5
"moratón"	-0.5
"mórbido"	-0.5
"morbosidad"	-1
"mordaz"	-0.5
"mordaza"	-0.5
"mordazmente"	-0.6
"mordedura"	-0.6
"mordimiento"	1
"mordisco"	-0.25
"mordisquear"	-0.25
"moretón"	-0.5
"morgue"	-0.8
"moribundo"	-0.5
"morir"	-0.75
"morriña"	-1
"mortal"	-0.75
"mortalidad"	-0.5
"mortero"	-0.4
"mortificación"	-0.75
"mortificado"	-1
"mortificante"	-1
"mortificar"	-1
"mortuorio"	-0.8
"mosquito"	-0.25
"motín"	-1
"motivación"	0.8
