temporada	episodio	titulo	personaje	texto
3	28	Tiempo de censura	PITALUGA	"¡¡¡Tengo catorce!!! ¡¡¡Tengo catorce!!!"
3	28	Tiempo de censura	MUÑOZ FONTÁN	"¿Y bien? Prefieren que empiece Pitaluga, ¿no?"
3	28	Tiempo de censura	PITALUGA	"Me tiemblan las piernas de espanto … porque acabo de contemplar la más alta cumbre de la cinematografía hispana. Un glorioso yunque en el que se forja la defensa de nuestra noble fe… Luz de las artes. Faro de las costumbres. Viento que oxigena las pervertidas mentes de aquellos que…"
3	28	Tiempo de censura	CENSOR 1	"Pero si sólo han cambiado dos cositas…"
3	28	Tiempo de censura	PITALUGA	"¡¡¡SUFICIENTES!!! Propongo su aprobación."
3	28	Tiempo de censura	MUÑOZ FONTÁN	"Yo ya he cumplido mi parte. ¿Qué pasa con el señor Selznick?"
3	28	Tiempo de censura	IRENE	"Estará en Madrid la semana que viene para firmar los contratos."
3	28	Tiempo de censura	MUÑOZ FONTÁN	"¡Perfecto!"
3	28	Tiempo de censura	PACINO	"Lo hemos conseguido."
3	28	Tiempo de censura	ALONSO	"Sí… Y ojalá no lo hubiéramos hecho…"
3	28	Tiempo de censura	IRENE	"¿Todas las guerras en las que participaste y mataste gente fueron justas?"
3	28	Tiempo de censura	ALONSO	"Justas eran, pues luchaba por mi rey y por mi fe."
3	28	Tiempo de censura	IRENE	"Pues ahora has luchado por Salvador y por el Ministerio. Y has ganado la batalla."
3	28	Tiempo de censura	IRENE	"¿No le habrás prometido un piso a Pitaluga? Que en el Ministerio no nos sobra el dinero…"
3	28	Tiempo de censura	PACINO	"Tranquila."
3	28	Tiempo de censura	IRENE	"Voy a firmar los papeles que quiere mi marido… Vine aquí a saldar cuentas con el pasado para nada… Sólo he aprendido una cosa."
3	28	Tiempo de censura	PACINO	"¿El qué?"
3	28	Tiempo de censura	IRENE	"Que las deudas del alma nunca se acaban de pagar."
3	28	Tiempo de censura	PITALUGA	"… Un admirador, un esclavo, un amigo, un siervo… ¡Es usted un mago ¡Un mago!… ¡358.000 pesetas! ¡Un fortunón!"
3	28	Tiempo de censura	PACINO	"Ya se puede comprar el piso."
3	28	Tiempo de censura	PITALUGA	"Ya lo he elegido… Está en Manoteras… Va a ser el nuevo barrio de Salamanca, estoy seguro… Aunque si me da los resultados de otra quiniela…"
3	28	Tiempo de censura	PACINO	"No abuse, Pitaluga, no abuse…"
3	28	Tiempo de censura	PITALUGA	"Le presento a Maruchi."
3	28	Tiempo de censura	PACINO	"Muy guapa, sí señor, muy guapa."
3	28	Tiempo de censura	PITALUGA	"Le voy a comprar un vestido que ni Conchita Bautista en Eurovisión… ¡Y una radio con su F y con su M!"
3	28	Tiempo de censura	PACINO	"Todo eso está perfecto… Pero quiero saber quién le pagó para que Viridiana no pasara en la Junta de Censura…"
3	28	Tiempo de censura	PACINO	"Concretamente, el tipo que le está llamando ahora mismo."
3	28	Tiempo de censura	PACINO	"Si quiere, me voy… Pero luego me lo cuenta."
3	28	Tiempo de censura	PITALUGA	"Usted puede quedarse aquí hasta a merendar si quiere… Pitaluga al aparato."
3	28	Tiempo de censura	BOSCO	"¿Cuándo pensaba llamarme?"
3	28	Tiempo de censura	PITALUGA	"Si es que acabo de llegar… He hecho todo lo que he podido, pero…"
3	28	Tiempo de censura	BOSCO	"¿Qué ha pasado?"
3	28	Tiempo de censura	PITALUGA	"Que la han aprobado. Era un voto contra dos. Porque yo he votado en contra, ¿eh?…"
3	28	Tiempo de censura	PITALUGA	"¿Cómo hacemos lo del dinero?"
3	28	Tiempo de censura	PITALUGA	"¿Oiga? ¿Oiga…?"
3	28	Tiempo de censura	PACINO	"¿Con quién hablaba?"
3	28	Tiempo de censura	PITALUGA	"Con nadie, con nadie…"
3	28	Tiempo de censura	PACINO	"Mire Pitaluga, hasta ahora he sido amable… Pero podría dejar de serlo."
3	28	Tiempo de censura	PITALUGA	"Es que no sé quién es. Sólo hablo con él por teléfono… Y cuando me ha pagado, me lo deja en un sobre en el buzón de la pensión. ¡Pero se acabó! ¡Le juro que se acabó!"
3	28	Tiempo de censura	HOMBRE	"Pitaluga ha fallado… Hay que activar el plan B… No… Pitaluga es un pobre hombre que ni merece gastar una bala con él."
3	28	Tiempo de censura	LUCÍA	"¿De verdad espera que le dé las gracias?"
3	28	Tiempo de censura	SALVADOR	"Cumplí mi promesa. Lola sigue viva."
3	28	Tiempo de censura	LUCÍA	"¿Sabe? Mi madre hablaba mucho de usted…"
3	28	Tiempo de censura	SALVADOR	"Nada bueno, seguro…"
3	28	Tiempo de censura	LUCÍA	"Se equivoca. Le apreciaba mucho. Por eso poco antes de morir me hizo prometer que le devolviera la copia que hizo del libro de las puertas antes de que se quemara en la sinagoga de Toledo."
3	28	Tiempo de censura	SALVADOR	"¿Por qué no cumplió su promesa?"
3	28	Tiempo de censura	LUCÍA	"Porque a mí no me engaña usted como a ella."
3	28	Tiempo de censura	LUCÍA	"Vendí una nueva copia a un tipo que nos habló de cambiar la Historia. De hacer justicia."
3	28	Tiempo de censura	SALVADOR	"Los Hijos de Padilla."
3	28	Tiempo de censura	SALVADOR	"¿Sabe que ese tipo vendió luego las puertas a una sociedad secreta enemiga? El Ángel Exterminador. Ellos creen que hay que restablecer el Viejo Régimen y la Inquisición…"
3	28	Tiempo de censura	SALVADOR	"¿Aún tiene usted la lista de puertas íntegra?"
3	28	Tiempo de censura	LUCÍA	"Sí."
3	28	Tiempo de censura	SALVADOR	"Las necesitamos. Nosotros tenemos el libro original… pero quemado e incompleto. No podemos luchar con ellos en inferioridad de condiciones…"
3	28	Tiempo de censura	LUCÍA	"Se lo daré. Tendrán ustedes la copia del Libro de las puertas completo que tenía Lola… A cambio de un favor."
3	28	Tiempo de censura	SALVADOR	"Usted dirá…"
3	28	Tiempo de censura	LUCÍA	"Volver a ver a mi madre."
3	28	Tiempo de censura	DOMINGUÍN	"¡Por Viridiana y por don Luis Buñuel!"
3	28	Tiempo de censura	PACINO	"Alégrate un poco anda."
3	28	Tiempo de censura	ALONSO	"No me da la gana."
3	28	Tiempo de censura	PACINO	"Lástima que Irene no está aquí para celebrarlo…"
3	28	Tiempo de censura	MARIO	"Eres muy generosa."
3	28	Tiempo de censura	IRENE	"Gracias… Ya está. Se acabó."
3	28	Tiempo de censura	MARIO	"Te equivocas. No ha hecho nada más que empezar."
3	28	Tiempo de censura	MARIO	"Que pasen, por favor."
3	28	Tiempo de censura	PACINO	"¿Sí?"
3	28	Tiempo de censura	IRENE	"¿Quiénes son?"
3	28	Tiempo de censura	MARIO	"Buena gente. Trabajan en un sanatorio… en el que tratarán tu enfermedad, mi amor… Muy pronto podrás volver a casa…"
3	28	Tiempo de censura	IRENE	"Yo no estoy enferma, cabrón…"
3	28	Tiempo de censura	MARIO	"Ya saben, por la puerta de atrás. Has venido aquí para nada. He conseguido que se deniegue la salida de España de… ¿Viridiana?…"
3	28	Tiempo de censura	PACINO	"¡¡¡Irene!!! ¡¡¡Irene!!!"
3	28	Tiempo de censura	MARIO	"¿Quién es?"
3	28	Tiempo de censura	PACINO	"Alguien que le va a partir la cara cuando le vea."
3	28	Tiempo de censura	MARIO	"Trasto del demonio…"
3	28	Tiempo de censura	PACINO	"Traigo malas noticias…"
3	28	Tiempo de censura	BARDEM	"Nosotros no las tenemos mejores."
3	28	Tiempo de censura	DOMINGUÍN	"Han robado de UNINCI nuestra copia de Viridiana."
3	28	Tiempo de censura	PACINO	"Pero queda la que vieron los censores."
3	28	Tiempo de censura	BUÑUEL	"Sí, pero sin la cena, que la cortamos para que los censores picaran."
3	28	Tiempo de censura	ALONSO	"Claro, para luego meterlo otra vez y mofarse de la iglesia."
3	28	Tiempo de censura	BUÑUEL	"Evidentemente, caballero."
3	28	Tiempo de censura	BUÑUEL	"Sin los planos de la cena, sin el crucifijo… mi obra pierde su razón de ser."
3	28	Tiempo de censura	DOMINGUÍN	"¿Y cuál es problema que venía usted a contarnos?"
3	28	Tiempo de censura	PACINO	"Han denegado el permiso de salida de España de la película… Entre otras cosas."
3	28	Tiempo de censura	BUÑUEL	"Que no haya permiso de exportación, es lo menos grave… El problema es que, aunque lo tengamos, no tenemos película que quiero he hecho, la que quiero yo… ¡¡¡¡Mi Viridiana, joder!!!"
3	28	Tiempo de censura	PACINO	"Porque falta esos planos……"
3	28	Tiempo de censura	BUÑUEL	"Exacto. Faltan esos planos y sobran imbéciles en este país."
3	28	Tiempo de censura	PACINO	"¿Y por qué no se ruedan de nuevo?"
3	28	Tiempo de censura	BUÑUEL	"¿Y qué hago? ¿Los pinto?"
3	28	Tiempo de censura	BARDEM	"Todo eso de volver a rodar, pero… ¿quién paga la fiesta?"
3	28	Tiempo de censura	PACINO	"Hablaré con el Minis… Con el señor Selznick. Puede aportar el dinero extra que necesiten."
3	28	Tiempo de censura	BUÑUEL	"No me importan el dinero. Me importan los mendigos."
3	28	Tiempo de censura	PACINO	"¿Qué mendigos?"
3	28	Tiempo de censura	DOMINGUÍN	"Don Luis quiso pobres de solemnidad en la secuencia de la cena para que todo fuera más auténtico…"
3	28	Tiempo de censura	BUÑUEL	"Sin esos olvidados… Feos, desastrados, famélicos… ¡No rodaré ni un centímetro de película!"
3	28	Tiempo de censura	PACINO	"Vayan preparando al equipo y diríjanse a la casa. Yo me ocupo de todo."
3	28	Tiempo de censura	DOMINGUÍN	"Cómo se nota que son productores en Hollywood."
3	28	Tiempo de censura	ALONSO	"Contadme… ¿Qué son esas otras cosas? ¡Hay que rescatar a Irene!"
3	28	Tiempo de censura	PACINO	"Y la rescataremos… pero primero tenemos que cumplir con la misión… Ella misma nos lo exigiría, si pudiera hablar con nosotros."
3	28	Tiempo de censura	ALONSO	"¿Y qué hacemos?"
3	28	Tiempo de censura	PACINO	"Llama a Angustias. Pídele el nombre de su marido, el de sus padres, ingresos en sanatorios psiquiátricos esta mañana… Todo…"
3	28	Tiempo de censura	ALONSO	"¿Y vos qué haréis?"
3	28	Tiempo de censura	PACINO	"Buscar gente desastrada y famélica."
3	28	Tiempo de censura	PACINO	"¿Qué haces aquí que no estás en el colegio? ¿No habrás hecho novillos?"
3	28	Tiempo de censura	PACINO NIÑO	"Me han expulsado una semana… El padre Emeterio me ha pillado con una revista un poco fuertecilla…"
3	28	Tiempo de censura	PACINO	"Claro… La revista…"
3	28	Tiempo de censura	PACINO NIÑO	"Y lo peor es que me la ha confiscado. Y me costó cinco duros en “El Rastro”."
3	28	Tiempo de censura	PACINO	"La paga de un mes…"
3	28	Tiempo de censura	PACINO NIÑO	"¿Quiere un melón?"
3	28	Tiempo de censura	PACINO	"Quiero ver a los tíos… A los tíos que llevan el quiosco, vaya."
3	28	Tiempo de censura	PACINO NIÑO	"¿Al tío Liborio? Espero que venga pronto, porque como se entere mi padre que estoy aquí me mata. Y tiene pistola, eh. Que es policía."
3	28	Tiempo de censura	PACINO NIÑO	"Ya le molesta que mis tíos vendan melones, que ya se lo dice a mi madre… Que les busca un trabajo en la Barreiros, aquí al lao, en Villaverde. Pero ellos están que no cagan con sus melones…"
3	28	Tiempo de censura	PACINO	"¿Así que te gustan las revistas guarras?"
3	28	Tiempo de censura	PACINO JOVEN	"Prefiero las chicas de verdad. Pero ésas no me hacen ni puto caso."
3	28	Tiempo de censura	PACINO	"No digas tacos, niño."
3	28	Tiempo de censura	PACINO	"No te desanimes… Eres un crío, ya tendrás tiempo de estar con chicas de verdad."
3	28	Tiempo de censura	PACINO NIÑO	"Eso lo dice usted, que tiene pinta de ligar un montón… Pero yo, como estoy hecho un gordaco, ná de ná… Que no es que coma mucho, eh… Que es el metabolismo."
3	28	Tiempo de censura	PACINO	"No te engañes, que te metes unas cuñas de esas gigantes con chocolate, que tiembla el misterio."
3	28	Tiempo de censura	PACINO	"Mira, chaval… Te voy a dar dos consejos. Uno, no te engañes jamás a ti mismo. Y dos, sobre lo de las chicas … Por mucho que te guste una, que no vea que estás por ella. Tú, a tu aire… que ya vendrá."
3	28	Tiempo de censura	PACINO NIÑO	"Y si no viene."
3	28	Tiempo de censura	PACINO	"¿Sandrita? Vendrá, te lo aseguro."
3	28	Tiempo de censura	PACINO NIÑO	"¿Cómo lo sabe?"
3	28	Tiempo de censura	TÍO LIBORIO	"¿Qué pasa, Jesús? ¿Qué quiere este hombre?"
3	28	Tiempo de censura	PACINO	"¿Quieren salir en una película? Ustedes y algunos amigos del Cine Club…"
3	28	Tiempo de censura	TÍA CASIANA	"Si es con Marisol o Joselito, sí."
3	28	Tiempo de censura	PACINO	"Hummmm… Más o menos."
3	28	Tiempo de censura	LOLA	"¿Por qué crees que Lucía ha pedido a Salvador volver a verme?"
3	28	Tiempo de censura	ERNESTO	"¿De verdad hace falta explicar por qué una hija quiere ver a su madre?"
3	28	Tiempo de censura	LOLA	"Al menos ya la tengo crecidita…"
3	28	Tiempo de censura	ERNESTO	"¿Sabes?, yo también me enteré que tenía un hijo… Así, de repente…"
3	28	Tiempo de censura	LOLA	"¿Y qué tal te fue?"
3	28	Tiempo de censura	ERNESTO	"La verdad es que no me hablo mucho con él… Les digo a todos que me veo a menudo con él… Que todo va estupendo… Pero es mentira."
3	28	Tiempo de censura	LOLA	"¿Qué pasó?"
3	28	Tiempo de censura	ERNESTO	"Lo intenté, pero… no sé… no funcionó. De todas formas, es lo mejor para nuestro trabajo… Nada de ataduras."
3	28	Tiempo de censura	LOLA	"¿Lo dices convencido… o no lo intentaste de verdad?"
3	28	Tiempo de censura	ERNESTO	"No. Tuve miedo. Espero que tú seas mejor que yo en estas cosas. Suerte."
3	28	Tiempo de censura	LOLA	"Gracias."
3	28	Tiempo de censura	ERNESTO	"¿Irene está en un psiquiátrico? Gracias, Angustias… No, no… Salvador ya tiene bastante lío… Yo me encargo…"
3	28	Tiempo de censura	LOLA	"Todo esto es una locura… No sé cómo tratarte, ni hablarte… Míranos. No creo que sea buena idea que volvamos a vernos, Lucía…"
3	28	Tiempo de censura	LUCÍA	"Eso mismo te dije cuando volviste a mi vida. Pero al final… te perdoné. Cuando me pariste…"
3	28	Tiempo de censura	LOLA	"¡¡¡Yo no te he parido!!!"
3	28	Tiempo de censura	LUCÍA	"Tienes razón… Esto es una locura… Pero no quiero volver a perderte… La vida te ha dado… Nos ha dado una segunda oportunidad. Aprovechémosla…"
3	28	Tiempo de censura	LOLA	"Ya lo hago… Al menos lo intento."
3	28	Tiempo de censura	LUCÍA	"¿Repitiendo los errores del pasado?"
3	28	Tiempo de censura	LOLA	"Yo todavía no he cometido ninguno. Mi vida es mi vida."
3	28	Tiempo de censura	BUÑUEL	"¡Corten! Es buena. A positivar."
3	28	Tiempo de censura	ALONSO	"Ya sabemos dónde está Irene… Se encarga Ernesto."
3	28	Tiempo de censura	PACINO	"Prometí darle una hostia a ese cabrón."
3	28	Tiempo de censura	ALONSO	"No siempre se tiene lo que se quiere. Miradme a mí ayudando a salvar una película que quemaría en la hoguera."
3	28	Tiempo de censura	PACINO	"¿Y ahora qué hacemos sin permiso de exportación?"
3	28	Tiempo de censura	BARDEM	"Siempre hay que tener un plan B."
3	28	Tiempo de censura	PACINO	"¿Cuál es?"
3	28	Tiempo de censura	DOMINGUÍN	"La película la sacarán del país una de mis cuadrillas… la del maestro Pedrés. Viajarán esta noche rumbo a Lunel, en Francia…"
3	28	Tiempo de censura	PACINO	"¿Unos toreros?"
3	28	Tiempo de censura	DOMINGUÍN	"De toda confianza."
3	28	Tiempo de censura	PACINO	"Mire, después de todo lo que ha pasado no me fío ni de mi padre. Iremos con ellos, por si acaso."
3	28	Tiempo de censura	DOMINGUÍN	"Como quieran."
3	28	Tiempo de censura	PACINO	"Voy a llevar a casa a mis tíos Alonso asiente y se queda solo. De repente, se da cuenta de que Buñuel le está mirando. Alonso mira para otro sitio, pero Buñuel se le acerca."
3	28	Tiempo de censura	BUÑUEL	"Parece que no le gusta mucho mi película…"
3	28	Tiempo de censura	ALONSO	"Soy hombre de profundas convicciones religiosas."
3	28	Tiempo de censura	BUÑUEL	"Yo también… De misa cada domingo… pero sólo hasta los 14 años."
3	28	Tiempo de censura	ALONSO	"¿Qué sucedió?"
3	28	Tiempo de censura	BUÑUEL	"No entendía cómo el todopoderoso permitía el sufrimiento de la gente… Pero si quiere que le diga la verdad, no soy irreverente por eso."
3	28	Tiempo de censura	ALONSO	"¿Por qué lo es?"
3	28	Tiempo de censura	BUÑUEL	"Ofendo a la iglesia porque me lo prohíben. Sólo por eso. Sólo deseo ser libre y que el resto del mundo también lo sea. Esa es mi lucha."
3	28	Tiempo de censura	ALONSO	"¿Tanto le importa la libertad?"
3	28	Tiempo de censura	BUÑUEL	"Mi querido amigo, la libertad lo es todo. Aunque a veces nos duela. ¿Sabe?, Usted me recuerda a alguien…"
3	28	Tiempo de censura	IRENE	"¿Qué hace usted aquí, padre?"
3	28	Tiempo de censura	PADRE	"Soy católico. No podré entender jamás cómo eres… Sólo de imaginarte con otra mujer…"
3	28	Tiempo de censura	IRENE	"¿Ha venido a regañarme otra vez?"
3	28	Tiempo de censura	PADRE	"No. He venido a sacarte."
3	28	Tiempo de censura	PADRE	"Tenías razón. Intentaste hacer lo justo cuando descubriste la corrupción… Y tu marido miró hacia otro sitio."
3	28	Tiempo de censura	IRENE	"¿Cómo lo sabes?"
3	28	Tiempo de censura	PADRE	"Un general siempre tiene sus contactos."
3	28	Tiempo de censura	PADRE	"Eres mi hija. Y buscas la justicia. Con eso me vale… Jamás seremos una familia feliz… Pero quiero que cuando me muera y me recuerdes, te acuerdes de este momento."
3	28	Tiempo de censura	IRENE	"¿Qué haces aquí?"
3	28	Tiempo de censura	ERNESTO	"Ver a una hija con su padre."
3	28	Tiempo de censura	PACINO	"Todavía no nos has contado por qué vas así vestido, compañero."
3	28	Tiempo de censura	ALONSO	"Yo es que pensé que íbamos directamente a la plaza."
3	28	Tiempo de censura	APODERADO	"Habrá que buscaros un apodo taurino."
3	28	Tiempo de censura	PACINO	"¿El niño de los melones vale?"
3	28	Tiempo de censura	APODERADO	"Perfecto. ¿Y tú?"
3	28	Tiempo de censura	ALONSO	"Yo me llamo Alonso de Entrerríos, señor."
3	28	Tiempo de censura	PACINO	"No, hombre… Tu apodo… A ése le llaman Pedrés. A éste Gitanillo Chico y el que va delante es Carnicerito de Triana…"
3	28	Tiempo de censura	ALONSO	"Tercio… Tercierito de Flandes."
3	28	Tiempo de censura	SALVADOR	"Felicidades. Gracias a ustedes, Viridiana ganó el Festival de Cannes."
3	28	Tiempo de censura	IRENE	"Lástima que los españoles no pudiéramos disfrutarla hasta 1977…"
3	28	Tiempo de censura	SALVADOR	"Y que hasta 1982 no se reconociera como película española. Hasta entonces, fue mexicana, por el otro productor, el tal Alatriste…"
3	28	Tiempo de censura	ALONSO	"¿Mexicana? No me gusta la película, pero tanto como negar que sea española…"
3	28	Tiempo de censura	SALVADOR	"Lo peor fue que la productora de Dominguín y Bardem tuvo que cerrar harta de que el régimen les expedientara, una y otra vez."
3	28	Tiempo de censura	IRENE	"Lo de ser independiente nunca ha estado bien visto en este país."
3	28	Tiempo de censura	SALVADOR	"Ni el respeto por sus creadores… Al final de las famosas tres B… Berlanga, Buñuel y Bardem, los dos últimos jamás recibieron el homenaje que merecían…"
3	28	Tiempo de censura	ALONSO	"¿Se sabe qué fue de Muñoz-Fontán y Pitaluga?"
3	28	Tiempo de censura	ERNESTO	"Tras su estreno en Cannes, la iglesia dijo que Viridiana era un insulto a la iglesia… El Régimen cerró filas y los dos fueron cesados de sus cargos."
3	28	Tiempo de censura	MUÑOZ FONTÁN	"Me han destituido. Vuelvo a ser un humilde funcionario… ¿Y usted?"
3	28	Tiempo de censura	PITALUGA	"Estoy en la calle… Cambian al comité censor…"
3	28	Tiempo de censura	MUÑOZ FONTÁN	"Vaya por Dios, cuánto lo siento…"
3	28	Tiempo de censura	PITALUGA	"No se preocupe, todavía tengo dos empleos… Y un piso en Manoteras. Por fin podré casarme…"
3	28	Tiempo de censura	MUÑOZ FONTÁN	"¡Enhorabuena, hombre! Me alegro mucho por usted…"
3	28	Tiempo de censura	PITALUGA	"¿Tiene hijos, señor Fontán?"
3	28	Tiempo de censura	MUÑOZ FONTÁN	"Eh… Sí… Sí… cuatro…"
3	28	Tiempo de censura	PITALUGA	"¡Entonces la suerte ha llamado a su puerta, señor Fontán! Le presento la enciclopedia Vítori… Quince tomos en piel, edición de lujo, el compendio del saber y de la ciencia al alcance de los suyos…"
3	28	Tiempo de censura	SALVADOR	"Por cierto… Que a Pitaluga le tocara una quiniela de catorce en las mismas fechas que ustedes estuvieron por allí, ¿será mera casualidad?"
3	28	Tiempo de censura	IRENE	"Por supuesto. Por cierto, ¿dónde está Pacino?"
3	28	Tiempo de censura	SALVADOR	"Me pidió un par de días libres. Tómenselos también ustedes: se lo merecen."
3	28	Tiempo de censura	SALVADOR	"¡Vamos! ¿A qué esperan? ¡¡¡A vacacionar!!!"
3	28	Tiempo de censura	SALVADOR	"Año 1961. Qué tiempos…"
3	28	Tiempo de censura	ALONSO	"¿Y a eso lo llaman pelear? Pues ya está."
3	28	Tiempo de censura	BUÑUEL	"¡¡¡Era él!!!"
3	29	Tiempo de conquista	ENTRERRÍOS	"¡Vamos!"
3	29	Tiempo de conquista	MAYA	"Púuts’ul, hóok’ol."
3	29	Tiempo de conquista	ENTRERRÍOS	"¿Qué hacéis vos aquí?"
3	29	Tiempo de conquista	AGUILAR	"Esperar a que me rescataran… Pero a cambio soy testigo de una masacre."
3	29	Tiempo de conquista	ENTRERRÍOS	"No son personas, son animales. ¡Apartaos, si queréis venir conmigo!"
3	29	Tiempo de conquista	GUERRERO	"Luchad conmigo si sois hombre."
3	29	Tiempo de conquista	GUERRERO	"Cuánto tiempo sin veros…"
3	29	Tiempo de conquista	ENTRERRÍOS	"¿Nos conocemos?"
3	29	Tiempo de conquista	GUERRERO	"Sí… Soy Gonzalo Guerrero. A partir de ahora me recordaréis siempre."
3	29	Tiempo de conquista	PACINO	"Espere, espere… A ver si lo entiendo… ¿Un maya hablando español?"
3	29	Tiempo de conquista	SALVADOR	"Es que era español. De Palos de la Frontera."
3	29	Tiempo de conquista	ALONSO	"Siempre deseé que fuera sólo una leyenda…"
3	29	Tiempo de conquista	IRENE	"No lo es. Forma parte de nuestra Historia… Y de la de América."
3	29	Tiempo de conquista	PACINO	"A ver, organización, señores… ¿De quién están hablando?"
3	29	Tiempo de conquista	SALVADOR	"De Gonzalo Guerrero, un soldado español que se convirtió en cacique maya."
3	29	Tiempo de conquista	GUERRERO	"¡¡Marchad y no volváis jamás!!!"
3	29	Tiempo de conquista	PACINO	"¿Y qué hacían Guerrero y el cura allí?"
3	29	Tiempo de conquista	ERNESTO	"Guerrero y Aguilar iban en una expedición que naufragó en las costas de Yucatán unos años antes, en 1511. Los mayas los capturaron y los retuvieron como esclavos. Los soldados españoles a los que perdonó Guerrero informaron de la situación… Unos años después, cuando Hernán Cortés intentó liberarles. Esta vez, de forma amigable… Y consiguió su objetivo a medias. Aguilar, se fue con cuando Cortés. Y fue esencial para la Conquista de México."
3	29	Tiempo de conquista	PACINO	"¿Un cura guerreando?"
3	29	Tiempo de conquista	SALVADOR	"No sería el primero, se lo aseguro… Hubo una época en la que cardenales y obispos tenían ejércitos… Pero éste no fue el caso…"
3	29	Tiempo de conquista	IRENE	"Durante su cautiverio, Aguilar aprendió maya. Cuando volvió con Cortés fue su traductor. Y a veces, espía. Sin su dominio del idioma, Cortés no hubiera logrado nada."
3	29	Tiempo de conquista	PACINO	"Y Guerrero decidió quedarse."
3	29	Tiempo de conquista	IRENE	"Exacto. Incluso se tatuó el cuerpo. Luego se casó con una princesa maya y llegó a ser el líder de sus ejércitos."
3	29	Tiempo de conquista	ALONSO	"Hideputa. Debió ir con su compañero."
3	29	Tiempo de conquista	PACINO	"Para ya, Alonso… La amistad y el amor no son eternos… La gente se separa y no pasa nada… Hay muchos ejemplos… Pajares y Esteso, Tip y Coll… Y la vida continúa…"
3	29	Tiempo de conquista	PACINO	"¿Y qué pintamos nosotros en esto?"
3	29	Tiempo de conquista	IRENE	"Según nuestros informes, Aguilar no ha acudido a la llamada de Cortés. Está desaparecido."
3	29	Tiempo de conquista	PACINO	"Ha cambiado la Historia…"
3	29	Tiempo de conquista	SALVADOR	"Sí. Y sin Guerrero, Hernán Cortés no conquistará México."
3	29	Tiempo de conquista	ALONSO	"Seguro que lo ha matado Guerrero…"
3	29	Tiempo de conquista	SALVADOR	"No lo sabemos. Por eso deben viajar a￼1518, a la isla de Cozumel, para￼averiguar lo sucedido. En esa fecha,￼tenemos certeza de que estaba vivo. Deben protegerle y llevarle con las tropas españolas."
3	29	Tiempo de conquista	ALONSO	"Será un honor. ¿Cuándo partimos? Tengo ganas de dar a ese traidor de Guerrero su merecido."
3	29	Tiempo de conquista	SALVADOR	"Cálmese, Alonso. Guerrero también es importante para la Historia. Es el símbolo del mestizaje. Deben encontrar a Aguilar y ponerle a salvo. Nada más. ¿Entendido?"
3	29	Tiempo de conquista	ERNESTO	"¿Algún problema, Pacino?"
3	29	Tiempo de conquista	PACINO	"No, no… Sólo que hoy tocan Roxy Music. En mi época y en mi barrio, en el campo del Mosca. ¿No podríamos ir a por el fraile… mañana?"
3	29	Tiempo de conquista	SALVADOR	"¿Usted qué cree?"
3	29	Tiempo de conquista	PACINO	"700 pesetas de la entrada tiradas a la basura."
3	29	Tiempo de conquista	ALONSO	"Pocas misiones me han ilusionado tanto… Mi abuelo fue a las Indias por esa época… Mi padre me contaba sus hazañas… Me alisté en los Tercios por él."
3	29	Tiempo de conquista	PACINO	"Aquí cada uno a lo suyo…"
3	29	Tiempo de conquista	PACINO	"Vaya estocada me han metido…"
3	29	Tiempo de conquista	IRENE	"Sin esa vacuna no durarías dos días en el Yucatán. Es una zona infestada de insectos peligrosos y mosquitos como aviones."
3	29	Tiempo de conquista	IRENE	"… eso por no hablar de sus animales salvajes y tribus que practicaban el canibalismo."
3	29	Tiempo de conquista	PACINO	"¿Y no hay gorilas sodomizadores? Porque es lo único que falta para que la fiesta sea completa…"
3	29	Tiempo de conquista	ALONSO	"Pensaba que nos ayudaría Gil Pérez."
3	29	Tiempo de conquista	IRENE	"Está de permiso. Le debíamos casi un mes de vacaciones. Bernal les dará toda la información necesaria para llegar al poblado maya."
3	29	Tiempo de conquista	ALONSO	"Mayas… Odio a esos caníbales."
3	29	Tiempo de conquista	PACINO	"Por fin estamos de acuerdo en algo."
3	29	Tiempo de conquista	IRENE	"No exageremos. No todas las tribus mayas comen carne humana… Y los que lo hacen es por motivos religiosos."
3	29	Tiempo de conquista	PACINO	"Bueno, si no es personal, ya me quedo más tranquilo…"
3	29	Tiempo de conquista	PACINO	"¿Por qué nunca nos tocan misiones tranquis? No sé… ir al Balneario de La Toja para evitar que Alfonso XIII no se atragante con un centollo, por ejemplo…"
3	29	Tiempo de conquista	IRENE	"Ya lo hicimos. Engordé tres kilos. Es lo que tiene Galicia. Si hubiera tenido que viajar por entonces a las Indias, habría tenido un problema."
3	29	Tiempo de conquista	PACINO	"No te entiendo…"
3	29	Tiempo de conquista	IRENE	"Ya lo entenderás."
3	29	Tiempo de conquista	PACINO	"¡Ya lo entiendo!"
3	29	Tiempo de conquista	ALONSO	"No os quejéis, que las he visto peores."
3	29	Tiempo de conquista	BERNAL	"Bienvenido a la isla de Cozumel."
3	29	Tiempo de conquista	BERNAL	"Soy Bernal Díaz del Castillo."
3	29	Tiempo de conquista	BERNAL	"La prioridad es sacar a Aguilar del poblado. Sabemos que esto adelantaría históricamente su encuentro con Cortés, pero no nos queda más remedio."
3	29	Tiempo de conquista	ALONSO	"Bien… ¿Cómo llegamos hasta allí?"
3	29	Tiempo de conquista	BERNAL	"He marcado en el GPS de vuestro móvil la ruta que tenéis que seguir."
